Time;Stress;Time;Derivative;Second Derivative
240,7;1,69821;0,0089;0,00017;sim
240,8;1,69772;-0,0049;0,000112453;sim
240,9;1,69714;-0,0058;0,000108659;sim
241;1,69705;-0,0009;0,000129005;sim
241,1;1,69699;-0,0006;0,0001302;sim
241,2;1,69804;0,0105;0,000176299;sim
241,3;1,69713;-0,0091;9,48E-05;sim
241,4;1,69732;0,0019;0,000140424;sim
241,5;1,69774;0,0042;0,000149917;sim
241,6;1,69654;-0,012;8,26E-05;sim
241,7;1,6976;0,0106;0,000176349;sim
241,8;1,69753;-0,0007;0,000129407;sim
241,9;1,69715;-0,0038;0,000116501;sim
242;1,69699;-0,0016;0,00012557;sim
242,1;1,69726;0,0027;0,000143331;sim
242,2;1,696;-0,0126;7,99E-05;sim
242,3;1,69628;0,0028;0,000143626;sim
242,4;1,69729;0,0101;0,000173769;sim
242,5;1,69705;-0,0024;0,000122002;sim
242,6;1,69651;-0,0054;0,000109549;sim
242,7;1,69742;0,0091;0,000169421;sim
242,8;1,69662;-0,008;9,87E-05;sim
242,9;1,6964;-0,0022;0,000122626;sim
243;1,69651;0,0011;0,000136195;sim
243,1;1,69672;0,0021;0,000140264;sim
243,2;1,69653;-0,0019;0,000123711;sim
243,3;1,69631;-0,0022;0,000122424;sim
243,4;1,69668;0,0037;0,000146683;sim
243,5;1,69644;-0,0024;0,000121499;sim
243,6;1,69674;0,003;0,000143681;sim
243,7;1,69643;-0,0031;0,000118519;sim
243,8;1,69592;-0,0051;0,000110243;sim
243,9;1,69586;-0,0006;0,000128701;sim
244;1,69656;0,007;0,000159885;sim
244,1;1,69563;-0,0093;9,29E-05;sim
244,2;1,69647;0,0084;0,000165503;sim
244,3;1,69624;-0,0023;0,000121511;sim
244,4;1,69627;0,0003;0,00013213;sim
244,5;1,69633;0,0006;0,000133306;sim
244,6;1,69663;0,003;0,000143091;sim
244,7;1,69577;-0,0086;9,55E-05;sim
244,8;1,69629;0,0052;0,000151987;sim
244,9;1,69561;-0,0068;0,000102785;sim
245;1,69643;0,0082;0,000164142;sim
245,1;1,6959;-0,0053;0,000108838;sim
245,2;1,69628;0,0038;0,000146012;sim
245,3;1,6955;-0,0078;9,85E-05;sim
245,4;1,69629;0,0079;0,000162648;sim
245,5;1,69566;-0,0063;0,000104575;sim
245,6;1,69623;0,0057;0,000153532;sim
245,7;1,69571;-0,0052;0,00010898;sim
245,8;1,69522;-0,0049;0,000110159;sim
245,9;1,69517;-0,0005;0,000128059;sim
246;1,69616;0,0099;0,000170404;sim
246,1;1,69537;-0,0079;9,78E-05;sim
246,2;1,69539;0,0002;0,000130754;sim
246,3;1,69545;0,0006;0,000132329;sim
246,4;1,69515;-0,003;0,000117623;sim
246,5;1,69467;-0,0048;0,000110252;sim
246,6;1,69493;0,0026;0,000140301;sim
246,7;1,69583;0,009;0,00016626;sim
246,8;1,69472;-0,0111;8,45E-05;sim
246,9;1,69567;0,0095;0,000168156;sim
247;1,6957;0,0003;0,000130735;sim
247,1;1,69478;-0,0092;9,21E-05;sim
247,2;1,69517;0,0039;0,000145233;sim
247,3;1,69481;-0,0036;0,000114761;sim
247,4;1,69461;-0,002;0,0001212;sim
247,5;1,69545;0,0084;0,00016329;sim
247,6;1,69426;-0,0119;8,10E-05;sim
247,7;1,69523;0,0097;0,000168421;sim
247,8;1,6949;-0,0033;0,000115743;sim
247,9;1,69525;0,0035;0,000143204;sim
248;1,69505;-0,002;0,000120906;sim
248,1;1,69537;0,0032;0,000141876;sim
248,2;1,6951;-0,0027;0,00011798;sim
248,3;1,69489;-0,0021;0,000120355;sim
248,4;1,69535;0,0046;0,000147356;sim
248,5;1,6947;-0,0065;0,000102502;sim
248,6;1,69441;-0,0029;0,000116983;sim
248,7;1,695;0,0059;0,000152419;sim
248,8;1,69477;-0,0023;0,000119307;sim
248,9;1,69456;-0,0021;0,000120064;sim
249;1,69411;-0,0045;0,00011035;sim
249,1;1,69471;0,006;0,000152576;sim
249,2;1,69473;0,0002;0,000129175;sim
249,3;1,69437;-0,0036;0,000113837;sim
249,4;1,6954;0,0103;0,000169682;sim
249,5;1,69443;-0,0097;8,92E-05;sim
249,6;1,69386;-0,0057;0,000105263;sim
249,7;1,69435;0,0049;0,000147791;sim
249,8;1,69408;-0,0027;0,000117222;sim
249,9;1,69495;0,0087;0,000162921;sim
250;1,69432;-0,0063;0,000102688;sim
250,1;1,69401;-0,0031;0,000115477;sim
250,2;1,69354;-0,0047;0,000109018;sim
250,3;1,69447;0,0093;0,000165064;sim
250,4;1,69469;0,0022;0,000136564;sim
250,5;1,694;-0,0069;0,00010008;sim
250,6;1,69393;-0,0007;0,00012485;sim
250,7;1,69373;-0,002;0,0001196;sim
250,8;1,69356;-0,0017;0,000120752;sim
250,9;1,69401;0,0045;0,000145484;sim
251;1,69381;-0,002;0,000119457;sim
251,1;1,694;0,0019;0,000134984;sim
251,2;1,69387;-0,0013;0,000122156;sim
251,3;1,69396;0,0009;0,000130886;sim
251,4;1,69358;-0,0038;0,000112086;sim
251,5;1,69401;0,0043;0,000144338;sim
251,6;1,6933;-0,0071;9,88E-05;sim
251,7;1,69396;0,0066;0,000153386;sim
251,8;1,69397;0,0001;0,000127439;sim
251,9;1,69392;-0,0005;0,000125;sim
252;1,69308;-0,0084;9,35E-05;sim
252,1;1,694;0,0092;0,000163484;sim
252,2;1,69363;-0,0037;0,000112127;sim
252,3;1,69402;0,0039;0,000142289;sim
252,4;1,69275;-0,0127;7,63E-05;sim
252,5;1,69365;0,009;0,000162431;sim
252,6;1,69307;-0,0058;0,000103613;sim
252,7;1,69378;0,0071;0,000154762;sim
252,8;1,69298;-0,008;9,48E-05;sim
252,9;1,69384;0,0086;0,000160587;sim
253;1,69318;-0,0066;0,000100277;sim
253,1;1,69339;0,0021;0,000134707;sim
253,2;1,6927;-0,0069;9,90E-05;sim
253,3;1,6931;0,004;0,000142122;sim
253,4;1,69262;-0,0048;0,000107242;sim
253,5;1,69306;0,0044;0,000143592;sim
253,6;1,69285;-0,0021;0,000117833;sim
253,7;1,6929;0,0005;0,000128063;sim
253,8;1,69295;0,0005;0,000128013;sim
253,9;1,69295;0;0,000125987;sim
254;1,6924;-0,0055;0,000104224;sim
254,1;1,69328;0,0088;0,000160616;sim
254,2;1,69223;-0,0105;8,44E-05;sim
254,3;1,69355;0,0132;0,000177839;sim
254,4;1,69312;-0,0043;0,00010879;sim
254,5;1,69227;-0,0085;9,22E-05;sim
254,6;1,6919;-0,0037;0,000111067;sim
254,7;1,69246;0,0056;0,000147638;sim
254,8;1,69273;0,0027;0,000136167;sim
254,9;1,6925;-0,0023;0,000116444;sim
255;1,69266;0,0016;0,000131734;sim
255,1;1,692;-0,0066;9,94E-05;sim
255,2;1,69208;0,0008;0,000128487;sim
255,3;1,69227;0,0019;0,000132757;sim
255,4;1,69219;-0,0008;0,000122104;sim
255,5;1,69167;-0,0052;0,000104788;sim
255,6;1,69147;-0,002;0,000117301;sim
255,7;1,6922;0,0073;0,000153725;sim
255,8;1,69205;-0,0015;0,000119169;sim
255,9;1,69182;-0,0023;0,000115987;sim
256;1,69257;0,0075;0,000154328;sim
256,1;1,69094;-0,0163;6,11E-05;sim
256,2;1,69224;0,013;0,000175734;sim
256,3;1,69205;-0,0019;0,000117371;sim
256,4;1,69219;0,0014;0,000130231;sim
256,5;1,69178;-0,0041;0,000108679;sim
256,6;1,69183;0,0005;0,000126612;sim
256,7;1,69178;-0,0005;0,000122656;sim
256,8;1,69087;-0,0091;8,90E-05;sim
256,9;1,69179;0,0092;0,000160422;sim
257;1,69199;0,002;0,000132267;sim
257,1;1,69168;-0,0031;0,000112324;sim
257,2;1,6909;-0,0078;9,40E-05;sim
257,3;1,69162;0,0072;0,000152377;sim
257,4;1,69189;0,0027;0,000134788;sim
257,5;1,6915;-0,0039;0,000109034;sim
257,6;1,69218;0,0068;0,000150642;sim
257,7;1,6914;-0,0078;9,38E-05;sim
257,8;1,6911;-0,003;0,000112408;sim
257,9;1,69146;0,0036;0,000138025;sim
258;1,69185;0,0039;0,000139137;sim
258,1;1,69109;-0,0076;9,44E-05;sim
258,2;1,69123;0,0014;0,00012932;sim
258,3;1,69069;-0,0054;0,000102873;sim
258,4;1,69129;0,006;0,00014707;sim
258,5;1,6914;0,0011;0,000128006;sim
258,6;1,69106;-0,0034;0,000110508;sim
258,7;1,69109;0,0003;0,000124806;sim
258,8;1,69109;0;0,000123596;sim
258,9;1,69126;0,0017;0,000130132;sim
259;1,69075;-0,0051;0,000103755;sim
259,1;1,69077;0,0002;0,000124226;sim
259,2;1,69128;0,0051;0,000143133;sim
259,3;1,69132;0,0004;0,000124903;sim
259,4;1,6904;-0,0092;8,77E-05;sim
259,5;1,69097;0,0057;0,000145286;sim
259,6;1,69095;-0,0002;0,000122441;sim
259,7;1,69114;0,0019;0,000130502;sim
259,8;1,69152;0,0038;0,000137785;sim
259,9;1,69029;-0,0123;7,56E-05;sim
260;1,69001;-0,0028;0,000112225;sim
260,1;1,69027;0,0026;0,000132999;sim
260,2;1,69021;-0,0006;0,000120617;sim
260,3;1,69082;0,0061;0,000146379;sim
260,4;1,6905;-0,0032;0,000110512;sim
260,5;1,69071;0,0021;0,00013087;sim
260,6;1,69017;-0,0054;0,000101962;sim
260,7;1,69035;0,0018;0,000129615;sim
260,8;1,69059;0,0024;0,000131872;sim
260,9;1,68972;-0,0087;8,92E-05;sim
261;1,68988;0,0016;0,000128698;sim
261,1;1,69044;0,0056;0,000144009;sim
261,2;1,69008;-0,0036;0,000108637;sim
261,3;1,68972;-0,0036;0,000108596;sim
261,4;1,69027;0,0055;0,00014346;sim
261,5;1,68963;-0,0064;9,78E-05;sim
261,6;1,69058;0,0095;0,000158681;sim
261,7;1,68997;-0,0061;9,89E-05;sim
261,8;1,68975;-0,0022;0,00011375;sim
261,9;1,69006;0,0031;0,000133997;sim
262;1,68965;-0,0041;0,000106391;sim
262,1;1,68972;0,0007;0,000124713;sim
262,2;1,6897;-0,0002;0,000121224;sim
262,3;1,68963;-0,0007;0,000119266;sim
262,4;1,6896;-0,0003;0,000120749;sim
262,5;1,68913;-0,0047;0,000103896;sim
262,6;1,68962;0,0049;0,000140512;sim
262,7;1,68974;0,0012;0,000126336;sim
262,8;1,6889;-0,0084;8,97E-05;sim
262,9;1,68938;0,0048;0,000139969;sim
263;1,68922;-0,0016;0,000115517;sim
263,1;1,68919;-0,0003;0,000120427;sim
263,2;1,68968;0,0049;0,00014019;sim
263,3;1,68971;0,0003;0,00012262;sim
263,4;1,6898;0,0009;0,000124857;sim
263,5;1,68879;-0,0101;8,30E-05;sim
263,6;1,68874;-0,0005;0,000119437;sim
263,7;1,68952;0,0078;0,000150951;sim
263,8;1,68861;-0,0091;8,67E-05;sim
263,9;1,68881;0,002;0,000128799;sim
264;1,68895;0,0014;0,000126472;sim
264,1;1,68932;0,0037;0,000135156;sim
264,2;1,68906;-0,0026;0,000111195;sim
264,3;1,68924;0,0018;0,000127845;sim
264,4;1,68921;-0,0003;0,000119833;sim
264,5;1,68879;-0,0042;0,000105004;sim
264,6;1,68896;0,0017;0,000127321;sim
264,7;1,68912;0,0016;0,000126894;sim
264,8;1,68939;0,0027;0,000131011;sim
264,9;1,68902;-0,0037;0,000106737;sim
265;1,68903;0,0001;0,000121075;sim
265,1;1,6883;-0,0073;9,30E-05;sim
265,2;1,68919;0,0089;0,000154253;sim
265,3;1,68875;-0,0044;0,00010393;sim
265,4;1,68828;-0,0047;0,000102758;sim
265,5;1,68847;0,0019;0,000127644;sim
265,6;1,68815;-0,0032;0,000108343;sim
265,7;1,68784;-0,0031;0,000108679;sim
265,8;1,68828;0,0044;0,000136929;sim
265,9;1,68864;0,0036;0,000133861;sim
266;1,68792;-0,0072;9,31E-05;sim
266,1;1,68858;0,0066;0,000145064;sim
266,2;1,68859;0,0001;0,000120527;sim
266,3;1,68872;0,0013;0,000125;sim
266,4;1,68789;-0,0083;8,88E-05;sim
266,5;1,68804;0,0015;0,000125658;sim
266,6;1,68736;-0,0068;9,44E-05;sim
266,7;1,68809;0,0073;0,000147368;sim
266,8;1,68736;-0,0073;9,24E-05;sim
266,9;1,68815;0,0079;0,000149512;sim
267;1,68773;-0,0042;0,000104018;sim
267,1;1,68857;0,0084;0,000151276;sim
267,2;1,68793;-0,0064;9,57E-05;sim
267,3;1,68783;-0,001;0,000115904;sim
267,4;1,68761;-0,0022;0,000111361;sim
267,5;1,68802;0,0041;0,000134933;sim
267,6;1,68869;0,0067;0,000144623;sim
267,7;1,68818;-0,0051;0,000100375;sim
267,8;1,68794;-0,0024;0,000110446;sim
267,9;1,68821;0,0027;0,000129491;sim
268;1,6878;-0,0041;0,000104003;sim
268,1;1,68788;0,0008;0,000122289;sim
268,2;1,6874;-0,0048;0,000101308;sim
268,3;1,68733;-0,0007;0,000116592;sim
268,4;1,68777;0,0044;0,0001356;sim
268,5;1,6873;-0,0047;0,000101568;sim
268,6;1,68746;0,0016;0,000125047;sim
268,7;1,68791;0,0045;0,000135821;sim
268,8;1,68773;-0,0018;0,000112272;sim
268,9;1,68755;-0,0018;0,00011223;sim
269;1,68719;-0,0036;0,000105479;sim
269,1;1,68765;0,0046;0,000135991;sim
269,2;1,68728;-0,0037;0,000105028;sim
269,3;1,6876;0,0032;0,000130678;sim
269,4;1,68668;-0,0092;8,45E-05;sim
269,5;1,6872;0,0052;0,000138021;sim
269,6;1,68687;-0,0033;0,000106359;sim
269,7;1,68682;-0,0005;0,000116729;sim
269,8;1,68807;0,0125;0,000164994;sim
269,9;1,68791;-0,0016;0,000112556;sim
270;1,68604;-0,0187;4,90E-05;sim
270,1;1,68635;0,0031;0,000129918;sim
270,2;1,6874;0,0105;0,000157328;sim
270,3;1,68721;-0,0019;0,000111276;sim
270,4;1,68669;-0,0052;9,90E-05;sim
270,5;1,68657;-0,0012;0,000113788;sim
270,6;1,68706;0,0049;0,000136347;sim
270,7;1,68708;0,0002;0,000118889;sim
270,8;1,68619;-0,0089;8,52E-05;sim
270,9;1,68572;-0,0047;0,000100666;sim
271;1,68597;0,0025;0,000127266;sim
271,1;1,68641;0,0044;0,000134246;sim
271,2;1,68613;-0,0028;0,000107579;sim
271,3;1,6859;-0,0023;0,000109387;sim
271,4;1,68589;-1,00E-04;0,000117473;sim
271,5;1,68649;0,006;0,000139956;sim
271,6;1,68635;-0,0014;0,000112588;sim
271,7;1,68596;-0,0039;0,000103321;sim
271,8;1,68688;0,0092;0,000151605;sim
271,9;1,686;-0,0088;8,52E-05;sim
272;1,68642;0,0042;0,000133063;sim
272,1;1,6864;-0,0002;0,000116802;sim
272,2;1,68653;0,0013;0,000122284;sim
272,3;1,68613;-0,004;0,000102725;sim
272,4;1,68665;0,0052;0,000136548;sim
272,5;1,68701;0,0036;0,000130611;sim
272,6;1,68579;-0,0122;7,25E-05;sim
272,7;1,68588;0,0009;0,000120588;sim
272,8;1,68664;0,0076;0,000145167;sim
272,9;1,68605;-0,0059;9,55E-05;sim
273;1,68674;0,0069;0,00014249;sim
273,1;1,68638;-0,0036;0,000103891;sim
273,2;1,68563;-0,0075;8,95E-05;sim
273,3;1,68584;0,0021;0,000124725;sim
273,4;1,6861;0,0026;0,000126513;sim
273,5;1,68547;-0,0063;9,38E-05;sim
273,6;1,68601;0,0054;0,00013668;sim
273,7;1,68526;-0,0075;8,94E-05;sim
273,8;1,68524;-0,0002;0,000116075;sim
273,9;1,6859;0,0066;0,000140922;sim
274;1,68594;0,0004;0,000118185;sim
274,1;1,68593;-0,0001;0,000116313;sim
274,2;1,68605;0,0012;0,000121024;sim
274,3;1,68607;0,0002;0,000117325;sim
274,4;1,68588;-0,0019;0,000109609;sim
274,5;1,68598;0,001;0,000120161;sim
274,6;1,6855;-0,0048;9,89E-05;sim
274,7;1,68565;0,0015;0,000121898;sim
274,8;1,68593;0,0028;0,000126596;sim
274,9;1,6859;-0,0003;0,000115244;sim
275;1,68601;0,0011;0,000120306;sim
275,1;1,6852;-0,0081;8,67E-05;sim
275,2;1,68477;-0,0043;0,000100546;sim
275,3;1,68622;0,0145;0,000168973;sim
275,4;1,68613;-0,0009;0,00011285;sim
275,5;1,68507;-0,0106;7,75E-05;sim
275,6;1,68443;-0,0064;9,28E-05;sim
275,7;1,68488;0,0045;0,000132364;sim
275,8;1,68526;0,0038;0,000129771;sim
275,9;1,68623;0,0097;0,000151163;sim
276;1,68467;-0,0156;5,92E-05;sim
276,1;1,6846;-0,0007;0,00011329;sim
276,2;1,68493;0,0033;0,000127768;sim
276,3;1,68518;0,0025;0,000124819;sim
276,4;1,68383;-0,0135;6,67E-05;sim
276,5;1,68443;0,006;0,000137418;sim
276,6;1,68469;0,0026;0,000125045;sim
276,7;1,68451;-0,0018;0,000109058;sim
276,8;1,68433;-0,0018;0,000109018;sim
276,9;1,68498;0,0065;0,00013903;sim
277;1,68435;-0,0063;9,27E-05;sim
277,1;1,68552;0,0117;0,000157742;sim
277,2;1,68414;-0,0138;6,55E-05;sim
277,3;1,68444;0,003;0,000126175;sim
277,4;1,68528;0,0084;0,000145645;sim
277,5;1,68501;-0,0027;0,000105491;sim
277,6;1,68476;-0,0025;0,000106176;sim
277,7;1,68458;-0,0018;0,000108664;sim
277,8;1,68387;-0,0071;8,95E-05;sim
277,9;1,68439;0,0052;0,000133838;sim
278;1,68378;-0,0061;9,30E-05;sim
278,1;1,68428;0,005;0,000133021;sim
278,2;1,68496;0,0068;0,000139459;sim
278,3;1,68413;-0,0083;8,50E-05;sim
278,4;1,6847;0,0057;0,000135398;sim
278,5;1,6841;-0,006;9,32E-05;sim
278,6;1,68444;0,0034;0,000127024;sim
278,7;1,68354;-0,009;8,24E-05;sim
278,8;1,68501;0,0147;0,000167566;sim
278,9;1,68425;-0,0076;8,73E-05;sim
279;1,68427;0,0002;0,000115343;sim
279,1;1,68397;-0,003;0,000103807;sim
279,2;1,6841;0,0013;0,00011921;sim
279,3;1,68395;-0,0015;0,000109117;sim
279,4;1,68377;-0,0018;0,000108001;sim
279,5;1,68413;0,0036;0,000127331;sim
279,6;1,68429;0,0016;0,000120115;sim
279,7;1,68328;-0,0101;7,81E-05;sim
279,8;1,68381;0,0053;0,000133286;sim
279,9;1,68455;0,0074;0,000140759;sim
280;1,68335;-0,012;7,12E-05;sim
280,1;1,68441;0,0106;0,000152112;sim
280,2;1,68356;-0,0085;8,37E-05;sim
280,3;1,68331;-0,0025;0,00010515;sim
280,4;1,68363;0,0032;0,000125492;sim
280,5;1,68332;-0,0031;0,000102931;sim
280,6;1,68333;0,0001;0,000114327;sim
280,7;1,68336;0,0003;0,000115;sim
280,8;1,68353;0,0017;0,000119957;sim
280,9;1,68373;0,002;0,000120985;sim
281;1,68376;0,0003;0,000114877;sim
281,1;1,68277;-0,0099;7,85E-05;sim
281,2;1,68307;0,003;0,000124421;sim
281,3;1,68338;0,0031;0,000124733;sim
281,4;1,68375;0,0037;0,000126826;sim
281,5;1,68321;-0,0054;9,44E-05;sim
281,6;1,68346;0,0025;0,000122464;sim
281,7;1,68355;0,0009;0,000116726;sim
281,8;1,68337;-0,0018;0,000107079;sim
281,9;1,68371;0,0034;0,000125533;sim
282;1,68279;-0,0092;8,07E-05;sim
282,1;1,68315;0,0036;0,000126155;sim
282,2;1,68289;-0,0026;0,000104085;sim
282,3;1,68229;-0,006;9,20E-05;sim
282,4;1,6825;0,0021;0,000120696;sim
282,5;1,68227;-0,0023;0,000105039;sim
282,6;1,68322;0,0095;0,000146861;sim
282,7;1,6836;0,0038;0,000126596;sim
282,8;1,6825;-0,011;7,41E-05;sim
282,9;1,68261;0,0011;0,000116938;sim
283;1,68244;-0,0017;0,000106978;sim
283,1;1,68263;0,0019;0,000119688;sim
283,2;1,68227;-0,0036;0,000100177;sim
283,3;1,68289;0,0062;0,00013482;sim
283,4;1,68253;-0,0036;0,000100106;sim
283,5;1,6827;0,0017;0,000118812;sim
283,6;1,68289;0,0019;0,000119477;sim
283,7;1,682;-0,0089;8,13E-05;sim
283,8;1,68251;0,0051;0,000130696;sim
283,9;1,68272;0,0021;0,000120056;sim
284;1,68306;0,0034;0,000124603;sim
284,1;1,68326;0,002;0,000119619;sim
284,2;1,68315;-0,0011;0,000108642;sim
284,3;1,68202;-0,0113;7,26E-05;sim
284,4;1,68267;0,0065;0,000135354;sim
284,5;1,68242;-0,0025;0,000103594;sim
284,6;1,68247;0,0005;0,000114125;sim
284,7;1,68297;0,005;0,00012993;sim
284,8;1,68266;-0,0031;0,000101373;sim
284,9;1,68248;-0,0018;0,000105911;sim
285;1,68188;-0,006;9,11E-05;sim
285,1;1,68196;0,0008;0,000114979;sim
285,2;1,68204;0,0008;0,000114938;sim
285,3;1,68178;-0,0026;0,000102952;sim
285,4;1,68178;0;0,000112048;sim
285,5;1,68203;0,0025;0,000120787;sim
285,6;1,68196;-0,0007;0,000109512;sim
285,7;1,68146;-0,005;9,44E-05;sim
285,8;1,68208;0,0062;0,000133637;sim
285,9;1,68126;-0,0082;8,31E-05;sim
286;1,68178;0,0052;0,000130039;sim
286,1;1,68228;0,005;0,000129292;sim
286,2;1,68104;-0,0124;6,83E-05;sim
286,3;1,68138;0,0034;0,000123599;sim
286,4;1,68216;0,0078;0,000138957;sim
286,5;1,68171;-0,0045;9,59E-05;sim
286,6;1,68147;-0,0024;0,000103183;sim
286,7;1,68135;-0,0012;0,000107343;sim
286,8;1,68111;-0,0024;0,000103111;sim
286,9;1,68141;0,003;0,000121943;sim
287;1,68214;0,0073;0,000136919;sim
287,1;1,68174;-0,004;9,74E-05;sim
287,2;1,68088;-0,0086;8,13E-05;sim
287,3;1,68165;0,0077;0,000138172;sim
287,4;1,68162;-0,0003;0,00011022;sim
287,5;1,68109;-0,0053;9,27E-05;sim
287,6;1,68098;-0,0011;0,000107354;sim
287,7;1,68075;-0,0023;0,000103136;sim
287,8;1,68083;0,0008;0,000113898;sim
287,9;1,6807;-0,0013;0,000106546;sim
288;1,681;0,003;0,000121476;sim
288,1;1,68116;0,0016;0,000116562;sim
288,2;1,68139;0,0023;0,000118957;sim
288,3;1,68162;0,0023;0,000118915;sim
288,4;1,68087;-0,0075;8,48E-05;sim
288,5;1,6809;0,0003;0,000111883;sim
288,6;1,68051;-0,0039;9,73E-05;sim
288,7;1,68118;0,0067;0,000134028;sim
288,8;1,68092;-0,0026;0,000101701;sim
288,9;1,68138;0,0046;0,000126648;sim
289;1,68064;-0,0074;8,50E-05;sim
289,1;1,68081;0,0017;0,000116505;sim
289,2;1,68149;0,0068;0,000134142;sim
289,3;1,68042;-0,0107;7,35E-05;sim
289,4;1,68051;0,0009;0,000113613;sim
289,5;1,68056;0,0005;0,000112188;sim
289,6;1,68061;0,0005;0,00011215;sim
289,7;1,6811;0,0049;0,000127336;sim
289,8;1,68087;-0,0023;0,000102387;sim
289,9;1,68056;-0,0031;9,96E-05;sim
290;1,68083;0,0027;0,000119599;sim
290,1;1,6805;-0,0033;9,88E-05;sim
290,2;1,68043;-0,0007;0,000107772;sim
290,3;1,68011;-0,0032;9,91E-05;sim
290,4;1,68046;0,0035;0,000122195;sim
290,5;1,68005;-0,0041;9,59E-05;sim
290,6;1,68068;0,0063;0,00013177;sim
290,7;1,67996;-0,0072;8,52E-05;sim
290,8;1,68073;0,0077;0,000136505;sim
290,9;1,67957;-0,0116;7,00E-05;sim
291;1,68063;0,0106;0,0001464;sim
291,1;1,67939;-0,0124;6,71E-05;sim
291,2;1,68066;0,0127;0,000153528;sim
291,3;1,68004;-0,0062;8,84E-05;sim
291,4;1,68095;0,0091;0,000141039;sim
291,5;1,68045;-0,005;9,25E-05;sim
291,6;1,68029;-0,0016;0,00010416;sim
291,7;1,68025;-0,0004;0,000108247;sim
291,8;1,67942;-0,0083;8,11E-05;sim
291,9;1,6798;0,0038;0,000122596;sim
292;1,67989;0,0009;0,000112599;sim
292,1;1,68017;0,0028;0,00011908;sim
292,2;1,67951;-0,0066;8,68E-05;sim
292,3;1,68001;0,005;0,000126543;sim
292,4;1,67947;-0,0054;9,08E-05;sim
292,5;1,67953;0,0006;0,000111378;sim
292,6;1,67952;-0,0001;0,000108941;sim
292,7;1,67973;0,0021;0,000116438;sim
292,8;1,67954;-0,0019;0,000102705;sim
292,9;1,6794;-0,0014;0,000104381;sim
293;1,67858;-0,0082;8,11E-05;sim
293,1;1,6797;0,0112;0,000147401;sim
293,2;1,67935;-0,0035;9,71E-05;sim
293,3;1,67968;0,0033;0,000120301;sim
293,4;1,67979;0,0011;0,000112743;sim
293,5;1,6792;-0,0059;8,88E-05;sim
293,6;1,67951;0,0031;0,000119495;sim
293,7;1,67941;-0,001;0,000105461;sim
293,8;1,67953;0,0012;0,000112931;sim
293,9;1,6786;-0,0093;7,71E-05;sim
294;1,67986;0,0126;0,000151722;sim
294,1;1,67954;-0,0032;9,78E-05;sim
294,2;1,67992;0,0038;0,000121635;sim
294,3;1,67865;-0,0127;6,54E-05;sim
294,4;1,67885;0,002;0,000115424;sim
294,5;1,67961;0,0076;0,000134445;sim
294,6;1,67966;0,0005;0,000110242;sim
294,7;1,67921;-0,0045;9,32E-05;sim
294,8;1,67867;-0,0054;9,01E-05;sim
294,9;1,67856;-0,0011;0,000104691;sim
295;1,67899;0,0043;0,000123004;sim
295,1;1,6787;-0,0029;9,85E-05;sim
295,2;1,67973;0,0103;0,000143294;sim
295,3;1,67948;-0,0025;9,98E-05;sim
295,4;1,67911;-0,0037;9,57E-05;sim
295,5;1,6785;-0,0061;8,75E-05;sim
295,6;1,67936;0,0086;0,000137335;sim
295,7;1,67874;-0,0062;8,71E-05;sim
295,8;1,67929;0,0055;0,000126737;sim
295,9;1,67856;-0,0073;8,33E-05;sim
296;1,67859;0,0003;0,000109042;sim
296,1;1,67873;0,0014;0,000112729;sim
296,2;1,67832;-0,0041;9,41E-05;sim
296,3;1,67798;-0,0034;9,64E-05;sim
296,4;1,67877;0,0079;0,000134596;sim
296,5;1,67772;-0,0105;7,23E-05;sim
296,6;1,67836;0,0064;0,000129436;sim
296,7;1,67846;0,001;0,000111149;sim
296,8;1,67847;1,00E-04;0,000108072;sim
296,9;1,6775;-0,0097;7,49E-05;sim
297;1,67838;0,0088;0,000137361;sim
297,1;1,678;-0,0038;9,48E-05;sim
297,2;1,67797;-0,0003;0,000106577;sim
297,3;1,67825;0,0028;0,000116993;sim
297,4;1,67841;0,0016;0,000112909;sim
297,5;1,67822;-0,0019;0,000101078;sim
297,6;1,67833;0,0011;0,000111149;sim
297,7;1,6784;0,0007;0,000109764;sim
297,8;1,67851;0,0011;0,000111074;sim
297,9;1,67775;-0,0076;8,18E-05;sim
298;1,67737;-0,0038;9,45E-05;sim
298,1;1,67807;0,007;0,0001308;sim
298,2;1,67841;0,0034;0,000118655;sim
298,3;1,67751;-0,009;7,69E-05;sim
298,4;1,67848;0,0097;0,000139738;sim
298,5;1,67824;-0,0024;9,91E-05;sim
298,6;1,67766;-0,0058;8,76E-05;sim
298,7;1,67825;0,0059;0,000126846;sim
298,8;1,67819;-0,0006;0,000104998;sim
298,9;1,67738;-0,0081;7,98E-05;sim
299;1,67794;0,0056;0,000125712;sim
299,1;1,677;-0,0094;7,54E-05;sim
299,2;1,67711;0,0011;0,000110553;sim
299,3;1,67722;0,0011;0,000110516;sim
299,4;1,67762;0,004;0,000120187;sim
299,5;1,67821;0,0059;0,000126506;sim
299,6;1,6775;-0,0071;8,30E-05;sim
299,7;1,67798;0,0048;0,000122742;sim
299,8;1,67773;-0,0025;9,83E-05;sim
299,9;1,67808;0,0035;0,000118316;sim
300;1,67757;-0,0051;8,95E-05;sim
300,1;1,67739;-0,0018;0,000100534;sim
300,2;1,67693;-0,0046;9,12E-05;sim
300,3;1,67692;-0,0001;0,000106142;sim
