;;;First Relaxation;;;Second Relaxation;;
Numerical Time;Experimental Time;Experimental;Equation 1;Equation 2;Equation 3;Equation 1;Equation 2;Equation 3
542,3;542,246;1,48578;1,634342843;1,634170282;1,634170277;2,383042386;2,38281959;2,382819584
542,4;542,346;1,48614;1,634305074;1,634132548;1,634132548;2,383020066;2,382797309;2,382797309
542,5;542,446;1,48588;1,634267316;1,634094829;1,634094825;2,382997757;2,382775045;2,382775038
542,6;542,546;1,48528;1,634229567;1,634057115;1,634057116;2,382975458;2,382752785;2,382752784
542,7;542,646;1,48549;1,634191829;1,634019417;1,634019413;2,38295317;2,382730541;2,382730535
542,8;542,746;1,48526;1,634154101;1,633981724;1,633981724;2,382930893;2,382708302;2,382708301
542,9;542,846;1,48621;1,634116383;1,633944046;1,633944041;2,382908625;2,382686079;2,382686072
543;542,946;1,48659;1,634078675;1,633906373;1,633906374;2,382886368;2,38266386;2,38266386
543,1;543,046;1,48549;1,634040978;1,633868715;1,633868711;2,382864122;2,382641658;2,382641652
543,2;543,146;1,4856;1,63400329;1,633831062;1,633831063;2,382841886;2,382619461;2,38261946
543,3;543,246;1,48543;1,633965613;1,633793425;1,633793421;2,38281966;2,382597279;2,382597273
543,4;543,346;1,48562;1,633927946;1,633755793;1,633755793;2,382797445;2,382575102;2,382575102
543,5;543,446;1,48526;1,633890289;1,633718176;1,633718171;2,38277524;2,382552942;2,382552935
543,6;543,546;1,48588;1,633852642;1,633680563;1,633680564;2,382753045;2,382530786;2,382530785
543,7;543,646;1,48552;1,633815006;1,633642967;1,633642962;2,382730861;2,382508646;2,382508639
543,8;543,746;1,48569;1,633777379;1,633605375;1,633605376;2,382708687;2,38248651;2,38248651
543,9;543,846;1,48588;1,633739763;1,633567798;1,633567794;2,382686524;2,382464391;2,382464385
544;543,946;1,48499;1,633702157;1,633530227;1,633530228;2,382664371;2,382442276;2,382442276
544,1;544,046;1,4855;1,633664561;1,633492671;1,633492666;2,382642228;2,382420178;2,382420171
544,2;544,146;1,48571;1,633626975;1,633455119;1,63345512;2,382620096;2,382398083;2,382398083
544,3;544,246;1,48605;1,633589399;1,633417583;1,633417579;2,382597974;2,382376006;2,382375999
544,4;544,346;1,48625;1,633551833;1,633380052;1,633380053;2,382575862;2,382353932;2,382353932
544,5;544,446;1,48614;1,633514278;1,633342537;1,633342532;2,38255376;2,382331875;2,382331869
544,6;544,546;1,48501;1,633476732;1,633305026;1,633305027;2,382531669;2,382309822;2,382309822
544,7;544,646;1,48566;1,633439197;1,63326753;1,633267526;2,382509589;2,382287786;2,382287779
544,8;544,746;1,48541;1,633401672;1,63323004;1,633230041;2,382487518;2,382265753;2,382265753
544,9;544,846;1,48546;1,633364157;1,633192565;1,63319256;2,382465458;2,382243737;2,382243731
545;544,946;1,48596;1,633326652;1,633155094;1,633155095;2,382443409;2,382221726;2,382221725
545,1;545,046;1,48565;1,633289157;1,633117639;1,633117635;2,382421369;2,38219973;2,382199724
545,2;545,146;1,48547;1,633251673;1,633080189;1,63308019;2,38239934;2,382177739;2,382177739
545,3;545,246;1,48487;1,633214198;1,633042754;1,63304275;2,382377321;2,382155764;2,382155758
545,4;545,346;1,48495;1,633176734;1,633005324;1,633005325;2,382355313;2,382133794;2,382133794
545,5;545,446;1,48503;1,633139279;1,63296791;1,632967905;2,382333315;2,38211184;2,382111833
545,6;545,546;1,48477;1,633101835;1,6329305;1,632930501;2,382311327;2,38208989;2,382089889
545,7;545,646;1,48477;1,633064401;1,632893105;1,632893101;2,382289349;2,382067956;2,382067949
545,8;545,746;1,48502;1,633026977;1,632855716;1,632855717;2,382267381;2,382046026;2,382046026
545,9;545,846;1,48495;1,632989563;1,632818342;1,632818337;2,382245424;2,382024113;2,382024107
546;545,946;1,48445;1,632952159;1,632780972;1,632780973;2,382223478;2,382002204;2,382002204
546,1;546,046;1,48507;1,632914765;1,632743618;1,632743614;2,382201541;2,381980311;2,381980305
546,2;546,146;1,48425;1,632877382;1,632706269;1,63270627;2,382179615;2,381958423;2,381958423
546,3;546,246;1,48477;1,632840008;1,632668935;1,63266893;2,382157698;2,381936551;2,381936544
546,4;546,346;1,48527;1,632802645;1,632631606;1,632631607;2,382135793;2,381914683;2,381914682
546,5;546,446;1,48403;1,632765291;1,632594292;1,632594287;2,382113897;2,381892831;2,381892824
546,6;546,546;1,48437;1,632727948;1,632556983;1,632556984;2,382092012;2,381870983;2,381870983
546,7;546,646;1,48515;1,632690615;1,632519689;1,632519685;2,382070136;2,381849152;2,381849145
546,8;546,746;1,4847;1,632653291;1,6324824;1,632482401;2,382048272;2,381827325;2,381827324
546,9;546,846;1,48446;1,632615978;1,632445126;1,632445122;2,382026417;2,381805514;2,381805507
547;546,946;1,48434;1,632578675;1,632407858;1,632407859;2,382004572;2,381783707;2,381783706
547,1;547,046;1,4841;1,632541382;1,632370604;1,6323706;2,381982738;2,381761916;2,38176191
547,2;547,146;1,4844;1,632504099;1,632333356;1,632333356;2,381960914;2,38174013;2,381740129
547,3;547,246;1,48513;1,632466826;1,632296122;1,632296118;2,3819391;2,38171836;2,381718353
547,4;547,346;1,48473;1,632429563;1,632258894;1,632258894;2,381917297;2,381696593;2,381696593
547,5;547,446;1,48387;1,63239231;1,63222168;1,632221676;2,381895503;2,381674844;2,381674837
547,6;547,546;1,48464;1,632355068;1,632184472;1,632184473;2,38187372;2,381653098;2,381653098
547,7;547,646;1,48461;1,632317835;1,632147278;1,632147274;2,381851947;2,381631368;2,381631362
547,8;547,746;1,48408;1,632280612;1,63211009;1,632110091;2,381830184;2,381609643;2,381609643
547,9;547,846;1,48397;1,632243399;1,632072917;1,632072912;2,381808431;2,381587934;2,381587927
548;547,946;1,48374;1,632206197;1,632035748;1,632035749;2,381786689;2,381566229;2,381566228
548,1;548,046;1,48382;1,632169004;1,631998595;1,631998591;2,381764956;2,38154454;2,381544533
548,2;548,146;1,48369;1,632131822;1,631961447;1,631961448;2,381743234;2,381522855;2,381522855
548,3;548,246;1,48399;1,632094649;1,631924314;1,631924309;2,381721522;2,381501186;2,38150118
548,4;548,346;1,48415;1,632057487;1,631887185;1,631887186;2,38169982;2,381479522;2,381479522
548,5;548,446;1,48438;1,632020334;1,631850072;1,631850068;2,381678128;2,381457873;2,381457867
548,6;548,546;1,48461;1,631983192;1,631812964;1,631812965;2,381656447;2,381436229;2,381436229
548,7;548,646;1,48386;1,631946059;1,631775871;1,631775867;2,381634775;2,381414601;2,381414595
548,8;548,746;1,48389;1,631908937;1,631738783;1,631738784;2,381613114;2,381392977;2,381392977
548,9;548,846;1,4835;1,631871824;1,63170171;1,631701705;2,381591462;2,381371369;2,381371363
549;548,946;1,48417;1,631834722;1,631664641;1,631664642;2,381569821;2,381349765;2,381349765
549,1;549,046;1,48391;1,631797629;1,631627588;1,631627584;2,38154819;2,381328177;2,381328171
549,2;549,146;1,48437;1,631760547;1,63159054;1,631590541;2,381526569;2,381306594;2,381306594
549,3;549,246;1,48363;1,631723475;1,631553507;1,631553503;2,381504959;2,381285026;2,38128502
549,4;549,346;1,4838;1,631686412;1,631516479;1,631516479;2,381483358;2,381263463;2,381263463
549,5;549,446;1,48448;1,63164936;1,631479465;1,631479461;2,381461767;2,381241916;2,381241909
549,6;549,546;1,48341;1,631612317;1,631442457;1,631442458;2,381440187;2,381220372;2,381220372
549,7;549,646;1,4835;1,631575285;1,631405464;1,63140546;2,381418616;2,381198845;2,381198839
549,8;549,746;1,48355;1,631538262;1,631368475;1,631368476;2,381397056;2,381177322;2,381177322
549,9;549,846;1,4836;1,63150125;1,631331502;1,631331498;2,381375506;2,381155815;2,381155808
550;549,946;1,48409;1,631464248;1,631294534;1,631294535;2,381353966;2,381134312;2,381134311
550,1;550,046;1,48386;1,631427255;1,63125758;1,631257576;2,381332436;2,381112825;2,381112818
550,2;550,146;1,48355;1,631390273;1,631220632;1,631220633;2,381310916;2,381091342;2,381091341
550,3;550,246;1,48382;1,6313533;1,631183699;1,631183694;2,381289406;2,381069875;2,381069869
550,4;550,346;1,48349;1,631316337;1,63114677;1,631146771;2,381267906;2,381048412;2,381048412
550,5;550,446;1,48342;1,631279385;1,631109857;1,631109852;2,381246416;2,381026965;2,381026959
550,6;550,546;1,4831;1,631242442;1,631072948;1,631072949;2,381224936;2,381005522;2,381005522
550,7;550,646;1,48345;1,631205509;1,631036054;1,63103605;2,381203466;2,380984096;2,380984089
550,8;550,746;1,48304;1,631168587;1,630999166;1,630999167;2,381182007;2,380962673;2,380962672
550,9;550,846;1,48367;1,631131674;1,630962292;1,630962288;2,381160557;2,380941266;2,38094126
551;550,946;1,48295;1,631094771;1,630925423;1,630925424;2,381139117;2,380919863;2,380919863
551,1;551,046;1,48372;1,631057878;1,630888569;1,630888565;2,381117688;2,380898476;2,38089847
551,2;551,146;1,48256;1,631020995;1,63085172;1,630851721;2,381096268;2,380877094;2,380877093
551,3;551,246;1,48362;1,630984122;1,630814887;1,630814882;2,381074858;2,380855727;2,380855721
551,4;551,346;1,48238;1,630947259;1,630778058;1,630778058;2,381053459;2,380834364;2,380834364
551,5;551,446;1,48365;1,630910406;1,630741243;1,630741239;2,381032069;2,380813017;2,380813011
551,6;551,546;1,48303;1,630873563;1,630704434;1,630704435;2,381010689;2,380791675;2,380791674
551,7;551,646;1,48394;1,63083673;1,63066764;1,630667636;2,38098932;2,380770348;2,380770342
551,8;551,746;1,48344;1,630799907;1,630630851;1,630630852;2,38096796;2,380749025;2,380749025
551,9;551,846;1,48328;1,630763093;1,630594076;1,630594072;2,380946611;2,380727718;2,380727712
552;551,946;1,48324;1,63072629;1,630557307;1,630557308;2,380925271;2,380706415;2,380706415
552,1;552,046;1,48241;1,630689496;1,630520552;1,630520548;2,380903941;2,380685128;2,380685122
552,2;552,146;1,48279;1,630652713;1,630483803;1,630483804;2,380882622;2,380663845;2,380663845
552,3;552,246;1,48288;1,630615939;1,630447068;1,630447064;2,380861312;2,380642578;2,380642572
552,4;552,346;1,48316;1,630579175;1,630410338;1,630410339;2,380840012;2,380621315;2,380621315
552,5;552,446;1,4825;1,630542422;1,630373623;1,630373619;2,380818722;2,380600068;2,380600062
552,6;552,546;1,483;1,630505678;1,630336913;1,630336914;2,380797442;2,380578825;2,380578824
552,7;552,646;1,48246;1,630468944;1,630300218;1,630300214;2,380776172;2,380557597;2,380557591
552,8;552,746;1,48252;1,63043222;1,630263528;1,630263529;2,380754912;2,380536374;2,380536374
552,9;552,846;1,48251;1,630395505;1,630226852;1,630226848;2,380733662;2,380515167;2,38051516
553;552,946;1,48272;1,630358801;1,630190182;1,630190183;2,380712422;2,380493963;2,380493963
553,1;553,046;1,48253;1,630322107;1,630153526;1,630153522;2,380691192;2,380472775;2,380472769
553,2;553,146;1,48239;1,630285422;1,630116876;1,630116877;2,380669972;2,380451592;2,380451591
553,3;553,246;1,48157;1,630248748;1,63008024;1,630080236;2,380648762;2,380430424;2,380430418
553,4;553,346;1,48269;1,630212083;1,630043609;1,63004361;2,380627561;2,38040926;2,38040926
553,5;553,446;1,48234;1,630175428;1,630006993;1,630006989;2,380606371;2,380388112;2,380388106
553,6;553,546;1,48267;1,630138783;1,629970382;1,629970383;2,38058519;2,380366968;2,380366968
553,7;553,646;1,48278;1,630102148;1,629933786;1,629933781;2,380564019;2,38034584;2,380345833
553,8;553,746;1,48219;1,630065523;1,629897194;1,629897195;2,380542859;2,380324715;2,380324715
553,9;553,846;1,4825;1,630028908;1,629860618;1,629860614;2,380521708;2,380303607;2,3803036
554;553,946;1,4824;1,629992302;1,629824046;1,629824047;2,380500567;2,380282502;2,380282502
554,1;554,046;1,48252;1,629955707;1,629787489;1,629787485;2,380479436;2,380261413;2,380261407
554,2;554,146;1,48159;1,629919121;1,629750937;1,629750938;2,380458314;2,380240328;2,380240328
554,3;554,246;1,48285;1,629882545;1,6297144;1,629714396;2,380437203;2,380219259;2,380219253
554,4;554,346;1,48253;1,629845979;1,629677868;1,629677869;2,380416102;2,380198194;2,380198194
554,5;554,446;1,48291;1,629809423;1,62964135;1,629641346;2,38039501;2,380177145;2,380177139
554,6;554,546;1,48164;1,629772877;1,629604838;1,629604839;2,380373928;2,380156099;2,380156099
554,7;554,646;1,48184;1,62973634;1,62956834;1,629568336;2,380352856;2,38013507;2,380135063
554,8;554,746;1,4826;1,629699814;1,629531847;1,629531848;2,380331794;2,380114044;2,380114043
554,9;554,846;1,48265;1,629663297;1,629495369;1,629495365;2,380310742;2,380093034;2,380093028
555;554,946;1,4822;1,62962679;1,629458896;1,629458897;2,3802897;2,380072028;2,380072027
555,1;555,046;1,48166;1,629590293;1,629422438;1,629422434;2,380268667;2,380051037;2,380051031
555,2;555,146;1,48155;1,629553806;1,629385984;1,629385985;2,380247644;2,380030051;2,38003005
555,3;555,246;1,48198;1,629517329;1,629349546;1,629349541;2,380226631;2,38000908;2,380009074
555,4;555,346;1,48169;1,629480861;1,629313112;1,629313113;2,380205628;2,379988113;2,379988113
555,5;555,446;1,48272;1,629444404;1,629276693;1,629276689;2,380184635;2,379967162;2,379967156
555,6;555,546;1,48247;1,629407956;1,629240279;1,629240279;2,380163652;2,379946215;2,379946214
555,7;555,646;1,4821;1,629371518;1,629203879;1,629203875;2,380142678;2,379925283;2,379925277
555,8;555,746;1,48149;1,62933509;1,629167485;1,629167485;2,380121714;2,379904355;2,379904355
555,9;555,846;1,48235;1,629298672;1,629131105;1,629131101;2,38010076;2,379883443;2,379883437
556;555,946;1,48173;1,629262263;1,62909473;1,629094731;2,380079816;2,379862535;2,379862535
556,1;556,046;1,48228;1,629225864;1,62905837;1,629058366;2,380058882;2,379841642;2,379841636
556,2;556,146;1,48155;1,629189476;1,629022014;1,629022015;2,380037957;2,379820754;2,379820754
556,3;556,246;1,48158;1,629153096;1,628985674;1,62898567;2,380017042;2,379799881;2,379799875
556,4;556,346;1,48172;1,629116727;1,628949338;1,628949339;2,379996137;2,379779012;2,379779012
556,5;556,446;1,48131;1,629080368;1,628913017;1,628913013;2,379975242;2,379758158;2,379758152
556,6;556,546;1,48097;1,629044018;1,628876701;1,628876702;2,379954356;2,379737309;2,379737308
556,7;556,646;1,48176;1,629007678;1,6288404;1,628840396;2,379933481;2,379716475;2,379716469
556,8;556,746;1,48071;1,628971348;1,628804103;1,628804104;2,379912615;2,379695645;2,379695644
556,9;556,846;1,48135;1,628935028;1,628767821;1,628767817;2,379891758;2,37967483;2,379674824
557;556,946;1,48145;1,628898718;1,628731544;1,628731545;2,379870912;2,37965402;2,379654019
557,1;557,046;1,48146;1,628862417;1,628695282;1,628695278;2,379850075;2,379633225;2,379633219
557,2;557,146;1,48049;1,628826126;1,628659025;1,628659026;2,379829248;2,379612434;2,379612433
557,3;557,246;1,48137;1,628789845;1,628622782;1,628622778;2,379808431;2,379591658;2,379591652
557,4;557,346;1,48099;1,628753574;1,628586544;1,628586545;2,379787623;2,379570886;2,379570886
557,5;557,446;1,48096;1,628717312;1,628550321;1,628550317;2,379766825;2,37955013;2,379550124
557,6;557,546;1,48124;1,628681061;1,628514103;1,628514104;2,379746037;2,379529378;2,379529377
557,7;557,646;1,4814;1,628644819;1,628477899;1,628477895;2,379725259;2,379508641;2,379508635
557,8;557,746;1,48121;1,628608586;1,628441701;1,628441701;2,37970449;2,379487908;2,379487908
557,9;557,846;1,48132;1,628572364;1,628405516;1,628405512;2,379683731;2,379467191;2,379467185
558;557,946;1,48139;1,628536151;1,628369337;1,628369338;2,379662982;2,379446477;2,379446477
558,1;558,046;1,4815;1,628499949;1,628333173;1,628333169;2,379642242;2,379425779;2,379425773
558,2;558,146;1,48074;1,628463755;1,628297013;1,628297014;2,379621513;2,379405085;2,379405085
558,3;558,246;1,48036;1,628427572;1,628260868;1,628260864;2,379600792;2,379384406;2,3793844
558,4;558,346;1,48106;1,628391398;1,628224728;1,628224728;2,379580082;2,379363732;2,379363731
558,5;558,446;1,4814;1,628355235;1,628188602;1,628188598;2,379559381;2,379343072;2,379343066
558,6;558,546;1,4805;1,628319081;1,628152481;1,628152482;2,37953869;2,379322417;2,379322416
558,7;558,646;1,48147;1,628282936;1,628116375;1,628116371;2,379518009;2,379301777;2,379301771
558,8;558,746;1,48123;1,628246802;1,628080274;1,628080275;2,379497337;2,379281141;2,37928114
558,9;558,846;1,48065;1,628210677;1,628044187;1,628044183;2,379476675;2,37926052;2,379260514
559;558,946;1,48124;1,628174562;1,628008106;1,628008106;2,379456022;2,379239903;2,379239903
559,1;559,046;1,48118;1,628138456;1,627972038;1,627972034;2,37943538;2,379219302;2,379219295
559,2;559,146;1,48037;1,628102361;1,627935976;1,627935977;2,379414746;2,379198704;2,379198704
559,3;559,246;1,48093;1,628066275;1,627899928;1,627899924;2,379394123;2,379178122;2,379178116
559,4;559,346;1,47999;1,628030199;1,627863885;1,627863886;2,379373509;2,379157543;2,379157543
559,5;559,446;1,4801;1,627994132;1,627827857;1,627827853;2,379352905;2,37913698;2,379136974
559,6;559,546;1,48021;1,627958076;1,627791834;1,627791835;2,37933231;2,379116421;2,379116421
559,7;559,646;1,48061;1,627922029;1,627755825;1,627755821;2,379311725;2,379095878;2,379095871
559,8;559,746;1,4812;1,627885991;1,627719821;1,627719822;2,37929115;2,379075338;2,379075337
559,9;559,846;1,48049;1,627849964;1,627683831;1,627683827;2,379270584;2,379054813;2,379054807
560;559,946;1,48097;1,627813946;1,627647847;1,627647848;2,379250028;2,379034292;2,379034292
560,1;560,046;1,48072;1,627777938;1,627611877;1,627611873;2,379229482;2,379013787;2,379013781
560,2;560,146;1,48107;1,627741939;1,627575912;1,627575912;2,379208945;2,378993286;2,378993285
560,3;560,246;1,48056;1,627705951;1,627539961;1,627539957;2,379188417;2,378972799;2,378972793
560,4;560,346;1,48038;1,627669972;1,627504015;1,627504016;2,3791679;2,378952317;2,378952317
560,5;560,446;1,47992;1,627634002;1,627468084;1,62746808;2,379147392;2,37893185;2,378931844
560,6;560,546;1,47991;1,627598043;1,627432158;1,627432158;2,379126893;2,378911387;2,378911386
560,7;560,646;1,47984;1,627562093;1,627396246;1,627396242;2,379106404;2,378890939;2,378890933
560,8;560,746;1,48034;1,627526153;1,627360339;1,62736034;2,379085925;2,378870495;2,378870494
560,9;560,846;1,48041;1,627490222;1,627324446;1,627324442;2,379065455;2,378850066;2,37885006
561;560,946;1,48054;1,627454301;1,627288558;1,627288559;2,379044995;2,378829641;2,378829641
561,1;561,046;1,48042;1,62741839;1,627252685;1,627252681;2,379024544;2,378809231;2,378809225
561,2;561,146;1,48023;1,627382489;1,627216817;1,627216818;2,379004103;2,378788826;2,378788825
561,3;561,246;1,48021;1,627346597;1,627180963;1,627180959;2,378983672;2,378768435;2,378768429
561,4;561,346;1,47979;1,627310715;1,627145114;1,627145115;2,37896325;2,378748048;2,378748048
561,5;561,446;1,47956;1,627274843;1,62710928;1,627109276;2,378942837;2,378727677;2,378727671
561,6;561,546;1,47979;1,62723898;1,62707345;1,627073451;2,378922434;2,378707309;2,378707308
561,7;561,646;1,48022;1,627203127;1,627037635;1,627037631;2,378902041;2,378686956;2,37868695
561,8;561,746;1,47967;1,627167283;1,627001825;1,627001826;2,378881657;2,378666608;2,378666607
561,9;561,846;1,48057;1,62713145;1,626966029;1,626966025;2,378861283;2,378646274;2,378646268
562;561,946;1,48023;1,627095626;1,626930238;1,626930239;2,378840918;2,378625945;2,378625944
562,1;562,046;1,48101;1,627059811;1,626894461;1,626894457;2,378820563;2,37860563;2,378605624
