Time;Strain;Reduced Relaxation Function;Elastic Response;Stress;Stress by dG
80,4;0,02;0,9332042507697658;1,53;1,4278025036777418;1,5037624862772467
81,4;0,02;0,9329920717284639;1,53;1,4274778697445498;1,503690631997181
82,4;0,02;0,9327819095950058;1,53;1,4271563216803589;1,503618895455041
83,4;0,02;0,9325737170821654;1,53;1,4268377871357132;1,5035473839962616
84,4;0,02;0,9323674494069255;1,53;1,4265221975925961;1,5034761993327925
85,4;0,02;0,932163064129776;1,53;1,4262094881185574;1,5034054376997597
86,4;0,02;0,931960521004576;1,53;1,4258995971370014;1,5033351900172036
87,4;0,02;0,9317597818382822;1,53;1,4255924662125719;1,5032655420555348
88,4;0,02;0,9315608103598931;1,53;1,4252880398506365;1,5031965746034954
89,4;0,02;0,931363572098004;1,53;1,424986265309946;1,503128363637576
90,4;0,02;0,9311680342664014;1,53;1,424687092427594;1,5030609804919397
91,4;0,02;0,930974165657171;1,53;1,4243904734554715;1,5029944920280578
92,4;0,02;0,9307819365408221;1,53;1,424096362907458;1,5029289608033247
93,4;0,02;0,9305913185729656;1,53;1,4238047174166375;1,5028644452380593
94,4;0,02;0,9304022847071162;1,53;1,4235154956018878;1,5028009997803398
95,4;0,02;0,9302148091132115;1,53;1,4232286579432136;1,5027386750682414
96,4;0,02;0,9300288671014759;1,53;1,4229441666652582;1,5026775180890786
97,4;0,02;0,9298444350512723;1,53;1,4226619856284468;1,5026175723353377
98,4;0,02;0,9296614903446178;1,53;1,422382080227265;1,5025588779570238
99,4;0,02;0,9294800113040519;1,53;1,4221044172951993;1,5025014719102256
100,4;0,02;0,9292999771345731;1,53;1,4218289650158968;1,502445388101703
101,4;0,02;0,9291213678693757;1,53;1,421555692840145;1,502390657529377
102,4;0,02;0,9289441643191345;1,53;1,4212845714082758;1,502337308418626
103,4;0,02;0,9287683480246061;1,53;1,4210155724776472;1,502285366354312
104,4;0,02;0,9285939012123275;1,53;1,4207486688548612;1,5022348544085011
105,4;0,02;0,9284208067532074;1,53;1,4204838343324073;1,5021857932638676
106,4;0,02;0,9282490481238196;1,53;1,420221043629444;1,5021382013327746
107,4;0,02;0,9280786093702228;1,53;1,4199602723364408;1,5020920948720686
108,4;0,02;0,9279094750741371;1,53;1,4197014968634298;1,50204748809361
109,4;0,02;0,9277416303213243;1,53;1,4194446943916261;1,5020043932706098
110,4;0,02;0,9275750606720264;1,53;1,4191898428282004;1,5019628208398252
111,4;0,02;0,9274097521333274;1,53;1,418936920763991;1,501922779499683
112,4;0,02;0,9272456911333088;1,53;1,4186859074339624;1,5018842763044367
113,4;0,02;0,9270828644968856;1,53;1,4184367826802349;1,5018473167544204
114,4;0,02;0,9269212594232082;1,53;1,4181895269175087;1,5018119048824996
115,4;0,02;0,9267608634645292;1,53;1,4179441211007298;1,501778043336842
116,4;0,02;0,9266016645064374;1,53;1,4177005466948494;1,5017457334600675
117,4;0,02;0,9264436507493703;1,53;1,4174587856465366;1,5017149753649361
118,4;0,02;0,9262868106913202;1,53;1,41721882035772;1,5016857680066271
119,4;0,02;0,9261311331116562;1,53;1,416980633660834;1,501658109251761
120,4;0,02;0,9259766070559864;1,53;1,4167442087956592;1,501631995944243
121,4;0,02;0,9258232218219963;1,53;1,4165095293876544;1,5016074239680646
122,4;0,02;0,9256709669461942;1,53;1,4162765794276773;1,5015843883071402
123,4;0,02;0,9255198321915072;1,53;1,416045343253006;1,5015628831023093
124,4;0,02;0,9253698075356714;1,53;1,4158158055295773;1,501542901705611
125,4;0,02;0,9252208831603635;1,53;1,4155879512353562;1,5015244367319125
126,4;0,02;0,9250730494410245;1,53;1,4153617656447675;1,5015074801080244
127,4;0,02;0,9249262969373322;1,53;1,4151372343141182;1,5014920231193751
128,4;0,02;0,924780616384278;1,53;1,4149143430679454;1,501478056454369
129,4;0,02;0,9246359986838085;1,53;1,414693077986227;1,5014655702465027
130,4;0,02;0,9244924348969958;1,53;1,4144734253924036;1,5014545541143487
131,4;0,02;0,9243499162367008;1,53;1,4142553718421522;1,5014449971994839
132,4;0,02;0,9242084340606983;1,53;1,4140389041128685;1,5014368882024676
133,4;0,02;0,9240679798652319;1,53;1,4138240091938048;1,5014302154169343
134,4;0,02;0,9239285452789725;1,53;1,413610674276828;1,501424966761909
135,4;0,02;0,923790122057352;1,53;1,4133988867477485;1,5014211298124
136,4;0,02;0,92365270207725;1,53;1,4131886341781925;1,501418691828365
137,4;0,02;0,9235162773320076;1,53;1,4129799043179716;1,5014176397821182
138,4;0,02;0,923380839926749;1,53;1,412772685087926;1,5014179603842512
139,4;0,02;0,9232463820739902;1,53;1,412566964573205;1,501419640108136
140,4;0,02;0,9231128960895154;1,53;1,4123627310169586;1,5014226652130778
141,4;0,02;0,922980374388504;1,53;1,4121599728144112;1,5014270217661874
142,4;0,02;0,922848809481893;1,53;1,4119586785072962;1,5014326956630226
143,4;0,02;0,9227181939729572;1,53;1,4117588367786245;1,5014396726470702
144,4;0,02;0,9225885205540942;1,53;1,4115604364477643;1,5014479383281203
145,4;0,02;0,9224597820038017;1,53;1,4113634664658168;1,5014574781995809
146,4;0,02;0,9223319711838329;1,53;1,4111679159112644;1,5014682776547967
147,4;0,02;0,9222050810365191;1,53;1,4109737739858743;1,5014803220024227
148,4;0,02;0,922079104582249;1,53;1,410781030010841;1,5014935964808724
149,4;0,02;0,9219540349170944;1,53;1,4105896734231544;1,5015080862719412
150,4;0,02;0,9218298652105721;1,53;1,4103996937721752;1,5015237765135803
151,4;0,02;0,921706588703534;1,53;1,410211080716407;1,5015406523119228
152,4;0,02;0,9215841987061764;1,53;1,41002382402045;1,5015586987525678
153,4;0,02;0,9214626885961614;1,53;1,409837913552127;1,5015779009111696
154,4;0,02;0,9213420518168431;1,53;1,40965333927977;1,501598243863369
155,4;0,02;0,9212222818755911;1,53;1,4094700912696543;1,501619712694096
156,4;0,02;0,9211033723422055;1,53;1,4092881596835745;1,5016422925062898
157,4;0,02;0,9209853168474182;1,53;1,40910753477655;1,5016659684290496
158,4;0,02;0,9208681090814735;1,53;1,4089282068946545;1,5016907256252612
159,4;0,02;0,9207517427927845;1,53;1,4087501664729603;1,5017165492987201
160,4;0,02;0,9206362117866586;1,53;1,4085734040335876;1,501743424700774
161,4;0,02;0,9205215099240891;1,53;1,4083979101838564;1,501771337136525
162,4;0,02;0,9204076311206095;1,53;1,4082236756145325;1,5018002719705996
163,4;0,02;0,9202945693452032;1,53;1,408050691098161;1,501830214632522
164,4;0,02;0,9201823186192678;1,53;1,4078789474874798;1,5018611506216988
165,4;0,02;0,9200708730156313;1,53;1,4077084357139158;1,5018930655120595
166,4;0,02;0,9199602266576136;1,53;1,4075391467861489;1,5019259449563462
167,4;0,02;0,9198503737181329;1,53;1,4073710717887433;1,5019597746900812
168,4;0,02;0,9197413084188548;1,53;1,407204201880848;1,5019945405352457
169,4;0,02;0,9196330250293778;1,53;1,407038528294948;1,5020302284036602
170,4;0,02;0,9195255178664576;1,53;1,4068740423356803;1,502066824300104
171,4;0,02;0,9194187812932638;1,53;1,4067107353786936;1,5021043143251718
172,4;0,02;0,9193128097186702;1,53;1,4065485988695654;1,5021426846779031
173,4;0,02;0,919207597596574;1,53;1,4063876243227582;1,5021819216581784
174,4;0,02;0,9191031394252429;1,53;1,4062278033206217;1,5022220116688991
175,4;0,02;0,9189994297466898;1,53;1,4060691275124355;1,5022629412179773
176,4;0,02;0,918896463146072;1,53;1,40591158861349;1,5023046969201288
177,4;0,02;0,9187942342511122;1,53;1,4057551784042017;1,5023472654984886
178,4;0,02;0,9186927377315441;1,53;1,4055998887292627;1,5023906337860715
179,4;0,02;0,9185919682985757;1,53;1,4054457114968208;1,502434788727051
180,4;0,02;0,9184919207043739;1,53;1,405292638677692;1,5024797173779187
181,4;0,02;0,9183925897415667;1,53;1,405140662304597;1,5025254069084826
182,4;0,02;0,9182939702427616;1,53;1,4049897744714253;1,502571844602746
183,4;0,02;0,9181960570800813;1,53;1,4048399673325245;1,5026190178596637
184,4;0,02;0,9180988451647145;1,53;1,4046912331020132;1,502666914193773
185,4;0,02;0,918002329446479;1,53;1,4045435640531128;1,5027155212357302
186,4;0,02;0,9179065049134006;1,53;1,404396952517503;1,5027648267327378
187,4;0,02;0,9178113665913041;1,53;1,4042513908846954;1,5028148185488752
188,4;0,02;0,9177169095434143;1,53;1,404106871601424;1,502865484665348
189,4;0,02;0,9176231288699708;1,53;1,4039633871710553;1,502916813180644
190,4;0,02;0,9175300197078516;1,53;1,4038209301530131;1,5029687923106156
191,4;0,02;0,917437577230208;1,53;1,4036794931622183;1,5030214103885
192,4;0,02;0,9173457966461073;1,53;1,403539068868544;1,5030746558648422
193,4;0,02;0,9172546732001864;1,53;1,4033996499962853;1,5031285173073918
194,4;0,02;0,9171642021723119;1,53;1,4032612293236373;1,5031829834009067
195,4;0,02;0,9170743788772501;1,53;1,4031237996821926;1,5032380429469192
196,4;0,02;0,9169851986643429;1,53;1,4029873539564446;1,503293684863451
197,4;0,02;0,9168966569171917;1,53;1,4028518850833034;1,5033498981846702
198,4;0,02;0,9168087490533483;1,53;1,4027173860516229;1,5034066720605095
199,4;0,02;0,9167214705240114;1,53;1,4025838499017376;1,5034639957562421
200,4;0,02;0,91663481681373;1,53;1,4024512697250069;1,5035218586520134
201,4;0,02;0,9165487834401126;1,53;1,4023196386633723;1,5035802502423519
202,4;0,02;0,9164633659535409;1,53;1,4021889499089177;1,5036391601356247
203,4;0,02;0,9163785599368909;1,53;1,402059196703443;1,503698578053481
204,4;0,02;0,916294361005256;1,53;1,4019303723380416;1,503758493830256
205,4;0,02;0,9162107648056779;1,53;1,4018024701526872;1,5038188974123505
206,4;0,02;0,9161277670168801;1,53;1,4016754835358267;1,503879778857594
207,4;0,02;0,9160453633490069;1,53;1,4015494059239806;1,503941128334572
208,4;0,02;0,915963549543365;1,53;1,4014242308013485;1,504002936121946
209,4;0,02;0,9158823213721712;1,53;1,401299951699422;1,5040651926077429
210,4;0,02;0,9158016746383024;1,53;1,4011765621966028;1,5041278882886395
211,4;0,02;0,9157216051750495;1,53;1,4010540559178257;1,5041910137692185
212,4;0,02;0,9156421088458755;1,53;1,4009324265341896;1,5042545597612236
213,4;0,02;0,9155631815441759;1,53;1,4008116677625893;1,5043185170827864
214,4;0,02;0,9154848191930436;1,53;1,4006917733653568;1,5043828766576635
215,4;0,02;0,9154070177450352;1,53;1,400572737149904;1,5044476295144336
216,4;0,02;0,9153297731819421;1,53;1,4004545529683714;1,5045127667857152
217,4;0,02;0,9152530815145635;1,53;1,4003372147172821;1,5045782797073601
218,4;0,02;0,9151769387824826;1,53;1,4002207163371985;1,5046441596176328
219,4;0,02;0,9151013410538446;1,53;1,400105051812382;1,5047103979564131
220,4;0,02;0,9150262844251382;1,53;1,3999902151704615;1,5047769862643532
221,4;0,02;0,91495176502098;1,53;1,3998762004820993;1,504843916182057
222,4;0,02;0,9148777789938998;1,53;1,3997630018606666;1,504911179449259
223,4;0,02;0,9148043225241295;1,53;1,3996506134619182;1,5049787679039777
224,4;0,02;0,9147313918193942;1,53;1,3995390294836731;1,5050466734816834
225,4;0,02;0,9146589831147047;1,53;1,3994282441654982;1,505114888214461
226,4;0,02;0,9145870926721532;1,53;1,3993182517883944;1,5051834042301706
227,4;0,02;0,9145157167807102;1,53;1,3992090466744866;1,5052522137516038
228,4;0,02;0,9144448517560242;1,53;1,3991006231867171;1,505321309095646
229,4;0,02;0,9143744939402225;1,53;1,3989929757285404;1,5053906826724373
230,4;0,02;0,9143046397017149;1,53;1,3988860987436238;1,5054603269845315
231,4;0,02;0,914235285434999;1,53;1,3987799867155484;1,5055302346260553
232,4;0,02;0,9141664275604661;1,53;1,3986746341675131;1,5056003982818758
233,4;0,02;0,9140980625242113;1,53;1,3985700356620434;1,5056708107267631
234,4;0,02;0,9140301867978433;1,53;1,3984661858007004;1,5057414648245615
235,4;0,02;0,9139627968782967;1,53;1,398363079223794;1,505812353527353
236,4;0,02;0,9138958892876462;1,53;1,3982607106100988;1,5058834698746326
237,4;0,02;0,9138294605729216;1,53;1,39815907467657;1,5059548069924926
238,4;0,02;0,9137635073059256;1,53;1,3980581661780662;1,5060263580927846
239,4;0,02;0,9136980260830524;1,53;1,3979579799070703;1,5060981164723182
240,4;0,02;0,9136330135251082;1,53;1,3978585106934156;1,5061700755120395
241,4;0,02;0,9135684662771322;1,53;1,3977597534040123;1,5062422286762254
242,4;0,02;0,9135043810082211;1,53;1,3976617029425782;1,5063145695116709
243,4;0,02;0,9134407544113536;1,53;1,3975643542493712;1,506387091646903
244,4;0,02;0,913377583203216;1,53;1,3974677023009205;1,5064597887913678
245,4;0,02;0,9133148641240308;1,53;1,3973717421097671;1,5065326547346523
246,4;0,02;0,9132525939373857;1,53;1,3972764687242;1,5066056833456825
247,4;0,02;0,913190769430063;1,53;1,3971818772279965;1,506678868571959
248,4;0,02;0,9131293874118734;1,53;1,3970879627401664;1,5067522044387658
249,4;0,02;0,9130684447154874;1,53;1,3969947204146957;1,5068256850484045
250,4;0,02;0,9130079381962709;1,53;1,3969021454402946;1,5068993045794263
251,4;0,02;0,9129478647321208;1,53;1,3968102330401448;1,5069730572858713
252,4;0,02;0,9128882212233016;1,53;1,3967189784716514;1,5070469374965076
253,4;0,02;0,9128290045922848;1,53;1,3966283770261958;1,5071209396140899
254,4;0,02;0,9127702117835876;1,53;1,3965384240288892;1,5071950581146012
255,4;0,02;0,9127118397636143;1,53;1,3964491148383298;1,5072692875465243
256,4;0,02;0,9126538855204985;1,53;1,3963604448463627;1,5073495126581309
257,4;0,02;0,9125963460639461;1,53;1,3962724094778376;1,50742390572818
258,4;0,02;0,9125392184250799;1,53;1,3961850041903723;1,507498394104478
259,4;0,02;0,9124824996562857;1,53;1,3960982244741171;1,5075729726160332
260,4;0,02;0,9124261868310586;1,53;1,3960120658515196;1,507647636160754
261,4;0,02;0,9123702770438514;1,53;1,3959265238770928;1,507722379704733
262,4;0,02;0,9123147674099237;1,53;1,3958415941371833;1,5077971982815512
263,4;0,02;0,9122596550651925;1,53;1,3957572722497444;1,507872086991582
264,4;0,02;0,912204937166083;1,53;1,395673553864107;1,507947041001298
265,4;0,02;0,9121506108893817;1,53;1,395590434660754;1,5080220555425956
266,4;0,02;0,91209667343209;1,53;1,3955079103510977;1,5080971259121092
267,4;0,02;0,9120431220112785;1,53;1,395425976677256;1,5081722474705406
268,4;0,02;0,9119899538639435;1,53;1,3953446294118337;1,508247415641995
269,4;0,02;0,9119371662468634;1,53;1,3952638643577011;1,5083226259133178
270,4;0,02;0,9118847564364566;1,53;1,3951836773477786;1,5083978738334414
271,4;0,02;0,911832721728641;1,53;1,395104064244821;1,5084731550127346
272,4;0,02;0,9117810594386935;1,53;1,395025020941201;1,5085484651223557
273,4;0,02;0,9117297669011111;1,53;1,3949465433587;1,5086237998936158
274,4;0,02;0,9116788414694732;1,53;1,394868627448294;1,5086991551173528
275,4;0,02;0,9116282805163051;1,53;1,3947912691899467;1,5087745266432915
276,4;0,02;0,9115780814329408;1,53;1,3947144645923994;1,508849910379434
277,4;0,02;0,9115282416293896;1,53;1,3946382096929661;1,5089253022914337
278,4;0,02;0,911478758534201;1,53;1,3945625005573277;1,509000698401993
279,4;0,02;0,9114296295943326;1,53;1,3944873332793288;1,5090760947902553
280,4;0,02;0,9113808522750174;1,53;1,3944127039807768;1,5091514875911984
281,4;0,02;0,9113324240596331;1,53;1,3943386088112386;1,509226872995054
282,4;0,02;0,9112843424495723;1,53;1,3942650439478457;1,5093022472467075
283,4;0,02;0,9112366049641131;1,53;1,394192005595093;1,5093776066451148
284,4;0,02;0,9111892091402906;1,53;1,3941194899846445;1,5094529475427356
285,4;0,02;0,91114215253277;1,53;1,3940474933751381;1,5095282663449439
286,4;0,02;0,9110954327137207;1,53;1,3939760120519928;1,5096035595094748
287,4;0,02;0,9110490472726896;1,53;1,3939050423272152;1,5096788235458556
288,4;0,02;0,9110029938164782;1,53;1,3938345805392116;1,5097540550148427
289,4;0,02;0,9109572699690176;1,53;1,3937646230525969;1,5098292505278843
290,4;0,02;0,9109118733712466;1,53;1,3936951662580073;1,5099044067465612
291,4;0,02;0,9108668016809893;1,53;1,3936262065719136;1,509979520382049
292,4;0,02;0,9108220525728348;1,53;1,3935577404364372;1,5100545881945797
293,4;0,02;0,9107776237380165;1,53;1,3934897643191653;1,5101296069929142
294,4;0,02;0,9107335128842933;1,53;1,3934222747129688;1,510204573633811
295,4;0,02;0,9106897177358311;1,53;1,3933552681358217;1,5102794850215058
