Time;Strain;Reduced Relaxation Function;Elastic Response;Stress;;
51.7;0.06;0.825746538;2.28012;1.882801196;;
51.8;0.06;0.82564267;2.28012;1.882564366;;
51.9;0.06;0.825539109;2.28012;1.882328234;;
52;0.06;0.825435853;2.28012;1.882092798;;
52.1;0.06;0.825332901;2.28012;1.881858054;;
52.2;0.06;0.825230251;2.28012;1.881623999;;
52.3;0.06;0.825127901;2.28012;1.881390629;;
52.4;0.06;0.82502585;2.28012;1.88115794;;
52.5;0.06;0.824924096;2.28012;1.88092593;;
52.6;0.06;0.824822639;2.28012;1.880694596;;
52.7;0.06;0.824721476;2.28012;1.880463933;;
52.8;0.06;0.824620607;2.28012;1.880233938;;
52.9;0.06;0.824520029;2.28012;1.880004609;;
53;0.06;0.824419742;2.28012;1.879775942;;
53.1;0.06;0.824319743;2.28012;1.879547933;;
53.2;0.06;0.824220032;2.28012;1.87932058;;
53.3;0.06;0.824120607;2.28012;1.879093879;;
53.4;0.06;0.824021467;2.28012;1.878867827;;
53.5;0.06;0.82392261;2.28012;1.878642421;;
53.6;0.06;0.823824035;2.28012;1.878417658;;
53.7;0.06;0.82372574;2.28012;1.878193534;;
53.8;0.06;0.823627724;2.28012;1.877970046;;
53.9;0.06;0.823529986;2.28012;1.877747192;;
54;0.06;0.823432524;2.28012;1.877524967;;
54.1;0.06;0.823335338;2.28012;1.87730337;;
54.2;0.06;0.823238425;2.28012;1.877082397;;
54.3;0.06;0.823141784;2.28012;1.876862044;;
54.4;0.06;0.823045414;2.28012;1.876642309;;
54.5;0.06;0.822949314;2.28012;1.876423189;;
54.6;0.06;0.822853482;2.28012;1.876204681;;
54.7;0.06;0.822757917;2.28012;1.875986782;;
54.8;0.06;0.822662618;2.28012;1.875769488;;
54.9;0.06;0.822567583;2.28012;1.875552797;;
55;0.06;0.822472811;2.28012;1.875336707;;
55.1;0.06;0.822378301;2.28012;1.875121213;;
55.2;0.06;0.822284052;2.28012;1.874906312;;
55.3;0.06;0.822190062;2.28012;1.874692004;;
55.4;0.06;0.822096329;2.28012;1.874478283;;
55.5;0.06;0.822002854;2.28012;1.874265147;;
55.6;0.06;0.821909634;2.28012;1.874052594;;
55.7;0.06;0.821816668;2.28012;1.873840621;;
55.8;0.06;0.821723955;2.28012;1.873629224;;
55.9;0.06;0.821631494;2.28012;1.873418401;;
56;0.06;0.821539283;2.28012;1.87320815;;
56.1;0.06;0.821447321;2.28012;1.872998467;;
56.2;0.06;0.821355608;2.28012;1.872789349;;
56.3;0.06;0.821264141;2.28012;1.872580794;;
56.4;0.06;0.82117292;2.28012;1.872372799;;
56.5;0.06;0.821081944;2.28012;1.872165361;;
56.6;0.06;0.82099121;2.28012;1.871958478;;
56.7;0.06;0.820900719;2.28012;1.871752147;;
56.8;0.06;0.820810468;2.28012;1.871546365;;
56.9;0.06;0.820720458;2.28012;1.87134113;;
57;0.06;0.820630685;2.28012;1.871136438;;
57.1;0.06;0.82054115;2.28012;1.870932288;;
57.2;0.06;0.820451851;2.28012;1.870728676;;
57.3;0.06;0.820362788;2.28012;1.8705256;;
57.4;0.06;0.820273958;2.28012;1.870323057;;
57.5;0.06;0.820185361;2.28012;1.870121045;;
57.6;0.06;0.820096995;2.28012;1.869919561;;
57.7;0.06;0.82000886;2.28012;1.869718602;;
57.8;0.06;0.819920955;2.28012;1.869518167;;
57.9;0.06;0.819833277;2.28012;1.869318252;;
58;0.06;0.819745827;2.28012;1.869118855;;
58.1;0.06;0.819658603;2.28012;1.868919973;;
58.2;0.06;0.819571603;2.28012;1.868721604;;
58.3;0.06;0.819484828;2.28012;1.868523746;;
58.4;0.06;0.819398275;2.28012;1.868326395;;
58.5;0.06;0.819311944;2.28012;1.86812955;;
58.6;0.06;0.819225834;2.28012;1.867933208;;
58.7;0.06;0.819139943;2.28012;1.867737367;;
58.8;0.06;0.81905427;2.28012;1.867542023;;
58.9;0.06;0.818968815;2.28012;1.867347175;;
59;0.06;0.818883577;2.28012;1.86715282;;
59.1;0.06;0.818798553;2.28012;1.866958957;;
59.2;0.06;0.818713744;2.28012;1.866765581;;
59.3;0.06;0.818629148;2.28012;1.866572692;;
59.4;0.06;0.818544764;2.28012;1.866380287;;
59.5;0.06;0.818460591;2.28012;1.866188363;;
59.6;0.06;0.818376629;2.28012;1.865996918;;
59.7;0.06;0.818292875;2.28012;1.86580595;;
59.8;0.06;0.81820933;2.28012;1.865615456;;
59.9;0.06;0.818125991;2.28012;1.865425435;;
60;0.06;0.818042859;2.28012;1.865235883;;
60.1;0.06;0.817959932;2.28012;1.865046799;;
60.2;0.06;0.817877208;2.28012;1.86485818;;
60.3;0.06;0.817794688;2.28012;1.864670025;;
60.4;0.06;0.81771237;2.28012;1.86448233;;
60.5;0.06;0.817630254;2.28012;1.864295094;;
60.6;0.06;0.817548337;2.28012;1.864108314;;
60.7;0.06;0.817466619;2.28012;1.863921988;;
60.8;0.06;0.8173851;2.28012;1.863736115;;
60.9;0.06;0.817303778;2.28012;1.863550691;;
61;0.06;0.817222653;2.28012;1.863365715;;
61.1;0.06;0.817141722;2.28012;1.863181184;;
61.2;0.06;0.817060986;2.28012;1.862997096;;
61.3;0.06;0.816980444;2.28012;1.86281345;;
61.4;0.06;0.816900094;2.28012;1.862630243;;
61.5;0.06;0.816819936;2.28012;1.862447473;;
61.6;0.06;0.816739969;2.28012;1.862265137;;
61.7;0.06;0.816660191;2.28012;1.862083235;;
61.8;0.06;0.816580602;2.28012;1.861901763;;
61.9;0.06;0.816501201;2.28012;1.861720719;;
62;0.06;0.816421988;2.28012;1.861540102;;
62.1;0.06;0.81634296;2.28012;1.86135991;;
62.2;0.06;0.816264118;2.28012;1.86118014;;
62.3;0.06;0.81618546;2.28012;1.86100079;;
62.4;0.06;0.816106985;2.28012;1.860821859;;
62.5;0.06;0.816028693;2.28012;1.860643344;;
62.6;0.06;0.815950583;2.28012;1.860465243;;
62.7;0.06;0.815872654;2.28012;1.860287555;;
62.8;0.06;0.815794904;2.28012;1.860110277;;
62.9;0.06;0.815717334;2.28012;1.859933408;;
63;0.06;0.815639942;2.28012;1.859756945;;
63.1;0.06;0.815562727;2.28012;1.859580886;;
63.2;0.06;0.815485689;2.28012;1.85940523;;
63.3;0.06;0.815408827;2.28012;1.859229975;;
63.4;0.06;0.81533214;2.28012;1.859055118;;
63.5;0.06;0.815255626;2.28012;1.858880658;;
63.6;0.06;0.815179286;2.28012;1.858706593;;
63.7;0.06;0.815103118;2.28012;1.858532921;;
63.8;0.06;0.815027122;2.28012;1.858359641;;
63.9;0.06;0.814951296;2.28012;1.858186749;;
64;0.06;0.81487564;2.28012;1.858014245;;
64.1;0.06;0.814800154;2.28012;1.857842126;;
64.2;0.06;0.814724835;2.28012;1.857670391;;
64.3;0.06;0.814649684;2.28012;1.857499038;;
64.4;0.06;0.8145747;2.28012;1.857328065;;
64.5;0.06;0.814499882;2.28012;1.85715747;;
64.6;0.06;0.814425228;2.28012;1.856987252;;
64.7;0.06;0.814350739;2.28012;1.856817408;;
64.8;0.06;0.814276414;2.28012;1.856647937;;
64.9;0.06;0.814202251;2.28012;1.856478837;;
65;0.06;0.81412825;2.28012;1.856310106;;
65.1;0.06;0.814054411;2.28012;1.856141743;;
65.2;0.06;0.813980732;2.28012;1.855973746;;
65.3;0.06;0.813907212;2.28012;1.855806112;;
65.4;0.06;0.813833851;2.28012;1.855638841;;
65.5;0.06;0.813760649;2.28012;1.855471931;;
65.6;0.06;0.813687604;2.28012;1.855305379;;
65.7;0.06;0.813614715;2.28012;1.855139184;;
65.8;0.06;0.813541983;2.28012;1.854973345;;
65.9;0.06;0.813469405;2.28012;1.85480786;;
66;0.06;0.813396982;2.28012;1.854642727;;
66.1;0.06;0.813324713;2.28012;1.854477944;;
66.2;0.06;0.813252596;2.28012;1.85431351;;
66.3;0.06;0.813180632;2.28012;1.854149422;;
66.4;0.06;0.813108819;2.28012;1.853985681;;
66.5;0.06;0.813037157;2.28012;1.853822283;;
66.6;0.06;0.812965645;2.28012;1.853659227;;
66.7;0.06;0.812894283;2.28012;1.853496512;;
66.8;0.06;0.812823069;2.28012;1.853334136;;
66.9;0.06;0.812752003;2.28012;1.853172097;;
67;0.06;0.812681084;2.28012;1.853010394;;
67.1;0.06;0.812610312;2.28012;1.852849025;;
67.2;0.06;0.812539686;2.28012;1.852687988;;
67.3;0.06;0.812469205;2.28012;1.852527283;;
67.4;0.06;0.812398868;2.28012;1.852366907;;
67.5;0.06;0.812328675;2.28012;1.852206858;;
67.6;0.06;0.812258625;2.28012;1.852047137;;
67.7;0.06;0.812188718;2.28012;1.851887739;;
67.8;0.06;0.812118952;2.28012;1.851728666;;
67.9;0.06;0.812049328;2.28012;1.851569913;;
68;0.06;0.811979844;2.28012;1.851411481;;
68.1;0.06;0.811910499;2.28012;1.851253368;;
68.2;0.06;0.811841294;2.28012;1.851095572;;
68.3;0.06;0.811772228;2.28012;1.850938091;;
68.4;0.06;0.811703299;2.28012;1.850780925;;
68.5;0.06;0.811634507;2.28012;1.850624072;;
68.6;0.06;0.811565852;2.28012;1.850467529;;
68.7;0.06;0.811497332;2.28012;1.850311297;;
68.8;0.06;0.811428948;2.28012;1.850155373;;
68.9;0.06;0.811360698;2.28012;1.849999756;;
69;0.06;0.811292583;2.28012;1.849844444;;
69.1;0.06;0.8112246;2.28012;1.849689436;;
69.2;0.06;0.811156751;2.28012;1.849534731;;
69.3;0.06;0.811089033;2.28012;1.849380327;;
69.4;0.06;0.811021447;2.28012;1.849226222;;
69.5;0.06;0.810953992;2.28012;1.849072416;;
69.6;0.06;0.810886667;2.28012;1.848918907;;
69.7;0.06;0.810819472;2.28012;1.848765694;;
69.8;0.06;0.810752405;2.28012;1.848612775;;
69.9;0.06;0.810685467;2.28012;1.848460148;;
70;0.06;0.810618657;2.28012;1.848307813;;
70.1;0.06;0.810551974;2.28012;1.848155768;;
70.2;0.06;0.810485418;2.28012;1.848004012;;
70.3;0.06;0.810418988;2.28012;1.847852543;;
70.4;0.06;0.810352683;2.28012;1.84770136;;
70.5;0.06;0.810286503;2.28012;1.847550461;;
70.6;0.06;0.810220447;2.28012;1.847399846;;
70.7;0.06;0.810154515;2.28012;1.847249513;;
70.8;0.06;0.810088706;2.28012;1.847099461;;
70.9;0.06;0.81002302;2.28012;1.846949688;;
71;0.06;0.809957456;2.28012;1.846800194;;
71.1;0.06;0.809892013;2.28012;1.846650976;;
71.2;0.06;0.80982669;2.28012;1.846502034;;
71.3;0.06;0.809761489;2.28012;1.846353365;;
71.4;0.06;0.809696406;2.28012;1.84620497;;
71.5;0.06;0.809631443;2.28012;1.846056847;;
71.6;0.06;0.809566599;2.28012;1.845908994;;
71.7;0.06;0.809501873;2.28012;1.84576141;;
71.8;0.06;0.809437264;2.28012;1.845614094;;
71.9;0.06;0.809372772;2.28012;1.845467045;;
72;0.06;0.809308396;2.28012;1.845320261;;
72.1;0.06;0.809244137;2.28012;1.845173741;;
72.2;0.06;0.809179993;2.28012;1.845027485;;
72.3;0.06;0.809115963;2.28012;1.84488149;;
72.4;0.06;0.809052048;2.28012;1.844735756;;
72.5;0.06;0.808988247;2.28012;1.844590281;;
72.6;0.06;0.808924558;2.28012;1.844445064;;
72.7;0.06;0.808860983;2.28012;1.844300104;;
72.8;0.06;0.80879752;2.28012;1.8441554;;
72.9;0.06;0.808734168;2.28012;1.844010951;;
73;0.06;0.808670927;2.28012;1.843866755;;
73.1;0.06;0.808607798;2.28012;1.843722811;;
73.2;0.06;0.808544778;2.28012;1.843579119;;
73.3;0.06;0.808481868;2.28012;1.843435676;;
73.4;0.06;0.808419067;2.28012;1.843292482;;
73.5;0.06;0.808356374;2.28012;1.843149536;;
73.6;0.06;0.80829379;2.28012;1.843006836;;
73.7;0.06;0.808231313;2.28012;1.842864382;;
73.8;0.06;0.808168944;2.28012;1.842722172;;
73.9;0.06;0.808106681;2.28012;1.842580205;;
74;0.06;0.808044524;2.28012;1.84243848;;
74.1;0.06;0.807982473;2.28012;1.842296996;;
74.2;0.06;0.807920527;2.28012;1.842155752;;
74.3;0.06;0.807858686;2.28012;1.842014746;;
74.4;0.06;0.807796948;2.28012;1.841873978;;
74.5;0.06;0.807735315;2.28012;1.841733446;;
74.6;0.06;0.807673785;2.28012;1.84159315;;
74.7;0.06;0.807612358;2.28012;1.841453089;;
74.8;0.06;0.807551032;2.28012;1.84131326;;
74.9;0.06;0.807489809;2.28012;1.841173664;;
75;0.06;0.807428687;2.28012;1.841034299;;
75.1;0.06;0.807367667;2.28012;1.840895164;;
75.2;0.06;0.807306746;2.28012;1.840756258;;
75.3;0.06;0.807245926;2.28012;1.84061758;;
75.4;0.06;0.807185205;2.28012;1.840479129;;
75.5;0.06;0.807124583;2.28012;1.840340904;;
75.6;0.06;0.80706406;2.28012;1.840202903;;
75.7;0.06;0.807003635;2.28012;1.840065127;;
75.8;0.06;0.806943307;2.28012;1.839927574;;
75.9;0.06;0.806883077;2.28012;1.839790242;;
76;0.06;0.806822944;2.28012;1.839653131;;
76.1;0.06;0.806762907;2.28012;1.83951624;;
76.2;0.06;0.806702967;2.28012;1.839379568;;
76.3;0.06;0.806643121;2.28012;1.839243114;;
76.4;0.06;0.806583371;2.28012;1.839106876;;
76.5;0.06;0.806523716;2.28012;1.838970855;;
76.6;0.06;0.806464155;2.28012;1.838835048;;
76.7;0.06;0.806404687;2.28012;1.838699455;;
76.8;0.06;0.806345313;2.28012;1.838564076;;
76.9;0.06;0.806286032;2.28012;1.838428908;;
77;0.06;0.806226844;2.28012;1.838293951;;
77.1;0.06;0.806167747;2.28012;1.838159204;;
77.2;0.06;0.806108743;2.28012;1.838024667;;
77.3;0.06;0.80604983;2.28012;1.837890337;;
77.4;0.06;0.805991007;2.28012;1.837756215;;
77.5;0.06;0.805932275;2.28012;1.837622299;;
77.6;0.06;0.805873633;2.28012;1.837488589;;
77.7;0.06;0.805815081;2.28012;1.837355083;;
77.8;0.06;0.805756618;2.28012;1.837221781;;
77.9;0.06;0.805698244;2.28012;1.837088681;;
78;0.06;0.805639959;2.28012;1.836955783;;
78.1;0.06;0.805581761;2.28012;1.836823086;;
78.2;0.06;0.805523652;2.28012;1.836690588;;
78.3;0.06;0.805465629;2.28012;1.83655829;;
78.4;0.06;0.805407693;2.28012;1.83642619;;
78.5;0.06;0.805349844;2.28012;1.836294287;;
78.6;0.06;0.805292081;2.28012;1.836162581;;
78.7;0.06;0.805234404;2.28012;1.836031069;;
78.8;0.06;0.805176812;2.28012;1.835899753;;
78.9;0.06;0.805119305;2.28012;1.83576863;;
79;0.06;0.805061883;2.28012;1.8356377;;
79.1;0.06;0.805004545;2.28012;1.835506963;;
79.2;0.06;0.80494729;2.28012;1.835376416;;
79.3;0.06;0.80489012;2.28012;1.83524606;;
79.4;0.06;0.804833032;2.28012;1.835115893;;
79.5;0.06;0.804776027;2.28012;1.834985914;;
79.6;0.06;0.804719104;2.28012;1.834856124;;
79.7;0.06;0.804662264;2.28012;1.83472652;;
79.8;0.06;0.804605504;2.28012;1.834597103;;
79.9;0.06;0.804548827;2.28012;1.834467871;;
80;0.06;0.80449223;2.28012;1.834338823;;
80.1;0.06;0.804435713;2.28012;1.834209959;;
80.2;0.06;0.804379277;2.28012;1.834081278;;
80.3;0.06;0.804322921;2.28012;1.833952778;;
80.4;0.06;0.804266644;2.28012;1.83382446;;
80.5;0.06;0.804210446;2.28012;1.833696323;;
80.6;0.06;0.804154327;2.28012;1.833568365;;
80.7;0.06;0.804098287;2.28012;1.833440586;;
80.8;0.06;0.804042324;2.28012;1.833312985;;
80.9;0.06;0.80398644;2.28012;1.833185561;;
81;0.06;0.803930632;2.28012;1.833058314;;
81.1;0.06;0.803874902;2.28012;1.832931242;;
81.2;0.06;0.803819249;2.28012;1.832804345;;
81.3;0.06;0.803763672;2.28012;1.832677623;;
81.4;0.06;0.80370817;2.28012;1.832551074;;
81.5;0.06;0.803652745;2.28012;1.832424697;;
81.6;0.06;0.803597395;2.28012;1.832298493;;
81.7;0.06;0.80354212;2.28012;1.832172459;;
81.8;0.06;0.80348692;2.28012;1.832046596;;
81.9;0.06;0.803431794;2.28012;1.831920902;;
82;0.06;0.803376742;2.28012;1.831795378;;
82.1;0.06;0.803321764;2.28012;1.831670021;;
82.2;0.06;0.80326686;2.28012;1.831544832;;
82.3;0.06;0.803212028;2.28012;1.83141981;;
82.4;0.06;0.803157269;2.28012;1.831294953;;
82.5;0.06;0.803102583;2.28012;1.831170262;;
82.6;0.06;0.803047969;2.28012;1.831045735;;
82.7;0.06;0.802993427;2.28012;1.830921372;;
82.8;0.06;0.802938956;2.28012;1.830797173;;
82.9;0.06;0.802884557;2.28012;1.830673135;;
83;0.06;0.802830228;2.28012;1.830549259;;
83.1;0.06;0.80277597;2.28012;1.830425545;;
83.2;0.06;0.802721782;2.28012;1.83030199;;
83.3;0.06;0.802667664;2.28012;1.830178595;;
83.4;0.06;0.802613616;2.28012;1.830055359;;
83.5;0.06;0.802559638;2.28012;1.829932281;;
83.6;0.06;0.802505728;2.28012;1.829809361;;
83.7;0.06;0.802451887;2.28012;1.829686597;;
83.8;0.06;0.802398115;2.28012;1.82956399;;
83.9;0.06;0.802344411;2.28012;1.829441538;;
84;0.06;0.802290774;2.28012;1.829319241;;
84.1;0.06;0.802237206;2.28012;1.829197098;;
84.2;0.06;0.802183704;2.28012;1.829075108;;
84.3;0.06;0.80213027;2.28012;1.828953272;;
84.4;0.06;0.802076903;2.28012;1.828831587;;
84.5;0.06;0.802023601;2.28012;1.828710054;;
84.6;0.06;0.801970366;2.28012;1.828588672;;
84.7;0.06;0.801917197;2.28012;1.82846744;;
84.8;0.06;0.801864094;2.28012;1.828346358;;
84.9;0.06;0.801811056;2.28012;1.828225424;;
85;0.06;0.801758083;2.28012;1.828104639;;
85.1;0.06;0.801705174;2.28012;1.827984002;;
85.2;0.06;0.80165233;2.28012;1.827863511;;
85.3;0.06;0.801599551;2.28012;1.827743167;;
85.4;0.06;0.801546835;2.28012;1.827622969;;
85.5;0.06;0.801494183;2.28012;1.827502916;;
85.6;0.06;0.801441594;2.28012;1.827383008;;
85.7;0.06;0.801389069;2.28012;1.827263243;;
85.8;0.06;0.801336606;2.28012;1.827143622;;
85.9;0.06;0.801284206;2.28012;1.827024143;;
86;0.06;0.801231868;2.28012;1.826904807;;
86.1;0.06;0.801179592;2.28012;1.826785612;;
86.2;0.06;0.801127378;2.28012;1.826666558;;
86.3;0.06;0.801075226;2.28012;1.826547644;;
86.4;0.06;0.801023135;2.28012;1.82642887;;
86.5;0.06;0.800971104;2.28012;1.826310235;;
86.6;0.06;0.800919135;2.28012;1.826191738;;
86.7;0.06;0.800867226;2.28012;1.82607338;;
86.8;0.06;0.800815378;2.28012;1.825955159;;
86.9;0.06;0.800763589;2.28012;1.825837075;;
87;0.06;0.80071186;2.28012;1.825719127;;
87.1;0.06;0.800660191;2.28012;1.825601314;;
87.2;0.06;0.800608581;2.28012;1.825483637;;
87.3;0.06;0.800557029;2.28012;1.825366094;;
87.4;0.06;0.800505537;2.28012;1.825248685;;
87.5;0.06;0.800454103;2.28012;1.825131409;;
87.6;0.06;0.800402727;2.28012;1.825014267;;
87.7;0.06;0.80035141;2.28012;1.824897256;;
87.8;0.06;0.80030015;2.28012;1.824780378;;
87.9;0.06;0.800248947;2.28012;1.82466363;;
88;0.06;0.800197802;2.28012;1.824547013;;
88.1;0.06;0.800146714;2.28012;1.824430526;;
88.2;0.06;0.800095683;2.28012;1.824314169;;
88.3;0.06;0.800044709;2.28012;1.824197941;;
88.4;0.06;0.79999379;2.28012;1.824081841;;
88.5;0.06;0.799942928;2.28012;1.823965869;;
88.6;0.06;0.799892122;2.28012;1.823850025;;
88.7;0.06;0.799841371;2.28012;1.823734307;;
88.8;0.06;0.799790676;2.28012;1.823618716;;
88.9;0.06;0.799740036;2.28012;1.82350325;;
89;0.06;0.799689451;2.28012;1.82338791;;
89.1;0.06;0.79963892;2.28012;1.823272695;;
89.2;0.06;0.799588444;2.28012;1.823157604;;
89.3;0.06;0.799538023;2.28012;1.823042636;;
89.4;0.06;0.799487655;2.28012;1.822927792;;
89.5;0.06;0.799437341;2.28012;1.822813071;;
89.6;0.06;0.799387081;2.28012;1.822698472;;
89.7;0.06;0.799336875;2.28012;1.822583995;;
89.8;0.06;0.799286721;2.28012;1.822469638;;
89.9;0.06;0.799236621;2.28012;1.822355403;;
90;0.06;0.799186573;2.28012;1.822241288;;
90.1;0.06;0.799136577;2.28012;1.822127293;;
90.2;0.06;0.799086634;2.28012;1.822013417;;
90.3;0.06;0.799036743;2.28012;1.821899659;;
90.4;0.06;0.798986904;2.28012;1.82178602;;
90.5;0.06;0.798937117;2.28012;1.821672499;;
90.6;0.06;0.798887381;2.28012;1.821559095;;
90.7;0.06;0.798837696;2.28012;1.821445808;;
90.8;0.06;0.798788063;2.28012;1.821332638;;
90.9;0.06;0.79873848;2.28012;1.821219583;;
91;0.06;0.798688948;2.28012;1.821106644;;
91.1;0.06;0.798639466;2.28012;1.82099382;;
91.2;0.06;0.798590035;2.28012;1.82088111;;
91.3;0.06;0.798540653;2.28012;1.820768515;;
91.4;0.06;0.798491322;2.28012;1.820656033;;
91.5;0.06;0.79844204;2.28012;1.820543664;;
91.6;0.06;0.798392807;2.28012;1.820431407;;
91.7;0.06;0.798343624;2.28012;1.820319263;;
91.8;0.06;0.798294489;2.28012;1.820207231;;
91.9;0.06;0.798245404;2.28012;1.82009531;;
92;0.06;0.798196367;2.28012;1.8199835;;
92.1;0.06;0.798147379;2.28012;1.819871801;;
92.2;0.06;0.798098438;2.28012;1.819760211;;
92.3;0.06;0.798049546;2.28012;1.819648731;;
92.4;0.06;0.798000702;2.28012;1.81953736;;
92.5;0.06;0.797951905;2.28012;1.819426098;;
92.6;0.06;0.797903156;2.28012;1.819314944;;
92.7;0.06;0.797854454;2.28012;1.819203898;;
92.8;0.06;0.797805799;2.28012;1.819092959;;
92.9;0.06;0.797757191;2.28012;1.818982127;;
93;0.06;0.79770863;2.28012;1.818871402;;
93.1;0.06;0.797660116;2.28012;1.818760783;;
93.2;0.06;0.797611647;2.28012;1.81865027;;
93.3;0.06;0.797563225;2.28012;1.818539862;;
93.4;0.06;0.797514849;2.28012;1.818429558;;
93.5;0.06;0.797466519;2.28012;1.81831936;;
93.6;0.06;0.797418234;2.28012;1.818209265;;
93.7;0.06;0.797369995;2.28012;1.818099274;;
93.8;0.06;0.797321801;2.28012;1.817989386;;
93.9;0.06;0.797273653;2.28012;1.817879601;;
94;0.06;0.797225549;2.28012;1.817769918;;
94.1;0.06;0.797177489;2.28012;1.817660337;;
94.2;0.06;0.797129475;2.28012;1.817550858;;
94.3;0.06;0.797081505;2.28012;1.81744148;;
94.4;0.06;0.797033579;2.28012;1.817332203;;
94.5;0.06;0.796985697;2.28012;1.817223027;;
94.6;0.06;0.796937859;2.28012;1.81711395;;
94.7;0.06;0.796890064;2.28012;1.817004974;;
94.8;0.06;0.796842314;2.28012;1.816896096;;
94.9;0.06;0.796794606;2.28012;1.816787317;;
95;0.06;0.796746942;2.28012;1.816678637;;
95.1;0.06;0.796699321;2.28012;1.816570055;;
95.2;0.06;0.796651742;2.28012;1.81646157;;
95.3;0.06;0.796604207;2.28012;1.816353183;;
95.4;0.06;0.796556713;2.28012;1.816244893;;
95.5;0.06;0.796509263;2.28012;1.8161367;;
95.6;0.06;0.796461854;2.28012;1.816028603;;
95.7;0.06;0.796414488;2.28012;1.815920601;;
95.8;0.06;0.796367163;2.28012;1.815812695;;
95.9;0.06;0.79631988;2.28012;1.815704885;;
96;0.06;0.796272639;2.28012;1.815597169;;
96.1;0.06;0.796225439;2.28012;1.815489547;;
96.2;0.06;0.79617828;2.28012;1.81538202;;
96.3;0.06;0.796131162;2.28012;1.815274586;;
96.4;0.06;0.796084086;2.28012;1.815167245;;
96.5;0.06;0.79603705;2.28012;1.815059998;;
96.6;0.06;0.795990054;2.28012;1.814952843;;
96.7;0.06;0.7959431;2.28012;1.81484578;;
96.8;0.06;0.795896185;2.28012;1.81473881;;
96.9;0.06;0.795849311;2.28012;1.81463193;;
97;0.06;0.795802476;2.28012;1.814525143;;
97.1;0.06;0.795755682;2.28012;1.814418445;;
97.2;0.06;0.795708927;2.28012;1.814311839;;
97.3;0.06;0.795662212;2.28012;1.814205323;;
97.4;0.06;0.795615536;2.28012;1.814098896;;
97.5;0.06;0.795568899;2.28012;1.813992559;;
97.6;0.06;0.795522302;2.28012;1.813886311;;
97.7;0.06;0.795475744;2.28012;1.813780152;;
97.8;0.06;0.795429224;2.28012;1.813674082;;
97.9;0.06;0.795382743;2.28012;1.8135681;;
98;0.06;0.7953363;2.28012;1.813462205;;
98.1;0.06;0.795289896;2.28012;1.813356398;;
98.2;0.06;0.79524353;2.28012;1.813250679;;
98.3;0.06;0.795197203;2.28012;1.813145046;;
98.4;0.06;0.795150913;2.28012;1.8130395;;
98.5;0.06;0.795104661;2.28012;1.81293404;;
98.6;0.06;0.795058447;2.28012;1.812828665;;
98.7;0.06;0.79501227;2.28012;1.812723377;;
98.8;0.06;0.794966131;2.28012;1.812618174;;
98.9;0.06;0.794920028;2.28012;1.812513055;;
99;0.06;0.794873963;2.28012;1.812408022;;
99.1;0.06;0.794827935;2.28012;1.812303072;;
99.2;0.06;0.794781944;2.28012;1.812198207;;
99.3;0.06;0.79473599;2.28012;1.812093425;;
99.4;0.06;0.794690072;2.28012;1.811988727;;
99.5;0.06;0.794644191;2.28012;1.811884112;;
99.6;0.06;0.794598346;2.28012;1.81177958;;
99.7;0.06;0.794552537;2.28012;1.81167513;;
99.8;0.06;0.794506764;2.28012;1.811570762;;
99.9;0.06;0.794461027;2.28012;1.811466477;;
100;0.06;0.794415326;2.28012;1.811362272;;
100.1;0.06;0.79436966;2.28012;1.81125815;;
100.2;0.06;0.79432403;2.28012;1.811154108;;
100.3;0.06;0.794278436;2.28012;1.811050147;;
100.4;0.06;0.794232876;2.28012;1.810946266;;
100.5;0.06;0.794187352;2.28012;1.810842466;;
100.6;0.06;0.794141863;2.28012;1.810738745;;
100.7;0.06;0.794096409;2.28012;1.810635104;;
100.8;0.06;0.794050989;2.28012;1.810531542;;
100.9;0.06;0.794005605;2.28012;1.810428059;;
101;0.06;0.793960254;2.28012;1.810324655;;
101.1;0.06;0.793914938;2.28012;1.810221329;;
101.2;0.06;0.793869657;2.28012;1.810118081;;
101.3;0.06;0.793824409;2.28012;1.810014912;;
101.4;0.06;0.793779196;2.28012;1.809911819;;
101.5;0.06;0.793734016;2.28012;1.809808804;;
101.6;0.06;0.79368887;2.28012;1.809705867;;
101.7;0.06;0.793643758;2.28012;1.809603005;;
101.8;0.06;0.793598679;2.28012;1.809500221;;
101.9;0.06;0.793553634;2.28012;1.809397512;;
102;0.06;0.793508622;2.28012;1.80929488;;
102.1;0.06;0.793463644;2.28012;1.809192323;;
102.2;0.06;0.793418698;2.28012;1.809089842;;
102.3;0.06;0.793373785;2.28012;1.808987436;;
102.4;0.06;0.793328906;2.28012;1.808885104;;
102.5;0.06;0.793284059;2.28012;1.808782848;;
102.6;0.06;0.793239244;2.28012;1.808680665;;
102.7;0.06;0.793194462;2.28012;1.808578557;;
102.8;0.06;0.793149712;2.28012;1.808476522;;
102.9;0.06;0.793104995;2.28012;1.808374562;;
103;0.06;0.79306031;2.28012;1.808272674;;
103.1;0.06;0.793015657;2.28012;1.808170859;;
103.2;0.06;0.792971036;2.28012;1.808069118;;
