Time,Stress,Time,Extrapolated Stress
,,328.97900000000783,0.8143185366807734
,,329.07900000000785,0.8143163622603272
,,329.1790000000079,0.814314200594983
,,329.2790000000079,0.814312051684741
,,329.3790000000079,0.8143099155296009
,,329.47900000000794,0.8143077921295628
,,329.57900000000797,0.8143056814846269
,,329.679000000008,0.8143035835947929
,,329.779000000008,0.8143014984600611
,,329.87900000000803,0.8142994260804312
,,329.97900000000806,0.8142973664559033
,,330.0790000000081,0.8142953195864776
,,330.1790000000081,0.8142932854721538
,,330.2790000000081,0.8142912641129322
,,330.37900000000815,0.8142892555088125
,,330.47900000000817,0.8142872596597949
,,330.5790000000082,0.8142852765658793
,,330.6790000000082,0.8142833062270658
,,330.77900000000824,0.8142813486433543
,,330.87900000000826,0.8142794038147448
,,330.9790000000083,0.8142774717412374
,,331.0790000000083,0.8142755524228321
,,331.17900000000833,0.8142736458595288
,,331.27900000000835,0.8142717520513275
,,331.3790000000084,0.8142698709982282
,,331.4790000000084,0.814268002700231
,,331.5790000000084,0.8142661471573359
,,331.67900000000844,0.8142643043695428
,,331.77900000000847,0.8142624743368517
,,331.8790000000085,0.8142606570592626
,,331.9790000000085,0.8142588525367757
,,332.07900000000853,0.8142570607693906
,,332.17900000000856,0.8142552817571077
,,332.2790000000086,0.8142535154999269
,,332.3790000000086,0.814251761997848
,,332.4790000000086,0.8142500212508712
,,332.57900000000865,0.8142482932589964
,,332.67900000000867,0.8142465780222237
,,332.7790000000087,0.814244875540553
,,332.8790000000087,0.8142431858139844
,,332.97900000000874,0.8142415088425178
,,333.07900000000876,0.8142398446261532
,,333.1790000000088,0.8142381931648907
,,333.2790000000088,0.8142365544587302
,,333.37900000000883,0.8142349285076718
,,333.47900000000885,0.8142333153117154
,,333.5790000000089,0.814231714870861
,,333.6790000000089,0.8142301271851087
,,333.7790000000089,0.8142285522544584
,,333.87900000000894,0.8142269900789102
,,333.97900000000897,0.814225440658464
,,334.079000000009,0.8142239039931198
,,334.179000000009,0.8142223800828777
,,334.27900000000903,0.8142208689277377
,,334.37900000000906,0.8142193705276997
,,334.4790000000091,0.8142178848827637
,,334.5790000000091,0.8142164119929297
,,334.6790000000091,0.8142149518581978
,,334.77900000000915,0.814213504478568
,,334.87900000000917,0.8142120698540402
,,334.9790000000092,0.8142106479846144
,,335.0790000000092,0.8142092388702906
,,335.17900000000924,0.8142078425110689
,,335.27900000000926,0.8142064589069493
,,335.3790000000093,0.8142050880579317
,,335.4790000000093,0.8142037299640161
,,335.57900000000933,0.8142023846252026
,,335.67900000000935,0.8142010520414911
,,335.7790000000094,0.8141997322128816
,,335.8790000000094,0.8141984251393741
,,335.9790000000094,0.8141971308209688
,,336.07900000000944,0.8141958492576654
,,336.17900000000947,0.8141945804494641
,,336.2790000000095,0.8141933243963648
,,336.3790000000095,0.8141920810983676
,,336.47900000000953,0.8141908505554725
,,336.57900000000956,0.8141896327676793
,,336.6790000000096,0.8141884277349882
,,336.7790000000096,0.8141872354573991
,,336.8790000000096,0.8141860559349121
,,336.97900000000965,0.8141848891675272
,,337.07900000000967,0.8141837351552442
,,337.1790000000097,0.8141825938980634
,,337.2790000000097,0.8141814653959845
,,337.37900000000974,0.8141803496490077
,,337.47900000000976,0.8141792466571329
,,337.5790000000098,0.8141781564203602
,,337.6790000000098,0.8141770789386895
,,337.77900000000983,0.8141760142121208
,,337.87900000000985,0.8141749622406542
,,337.9790000000099,0.8141739230242897
,,338.0790000000099,0.8141728965630272
,,338.1790000000099,0.8141718828568667
,,338.27900000000994,0.8141708819058082
,,338.37900000000997,0.8141698937098518
,,338.47900000001,0.8141689182689975
,,338.57900000001,0.8141679555832452
,,338.67900000001003,0.8141670056525949
,,338.77900000001006,0.8141660684770466
,,338.8790000000101,0.8141651440566005
,,338.9790000000101,0.8141642323912563
,,339.0790000000101,0.8141633334810142
,,339.17900000001015,0.8141624473258742
,,339.27900000001017,0.8141615739258361
,,339.3790000000102,0.8141607132809001
,,339.4790000000102,0.8141598653910661
,,339.57900000001024,0.8141590302563342
,,339.67900000001026,0.8141582078767043
,,339.7790000000103,0.8141573982521765
,,339.8790000000103,0.8141566013827507
,,339.97900000001033,0.8141558172684269
,,340.07900000001035,0.8141550459092052
,,340.1790000000104,0.8141542873050855
,,340.2790000000104,0.8141535414560679
,,340.3790000000104,0.8141528083621523
,,340.47900000001044,0.8141520880233387
,,340.57900000001047,0.8141513804396272
,,340.6790000000105,0.8141506856110178
,,340.7790000000105,0.8141500035375103
,,340.87900000001054,0.814149334219105
,,340.97900000001056,0.8141486776558016
,,341.0790000000106,0.8141480338476003
,,341.1790000000106,0.814147402794501
,,341.2790000000106,0.8141467844965038
,,341.37900000001065,0.8141461789536086
,,341.47900000001067,0.8141455861658154
,,341.5790000000107,0.8141450061331243
,,341.6790000000107,0.8141444388555353
,,341.77900000001074,0.8141438843330483
,,341.87900000001076,0.8141433425656633
,,341.9790000000108,0.8141428135533804
,,342.0790000000108,0.8141422972961995
,,342.17900000001083,0.8141417937941207
,,342.27900000001085,0.8141413030471438
,,342.3790000000109,0.8141408250552691
,,342.4790000000109,0.8141403598184963
,,342.5790000000109,0.8141399073368256
,,342.67900000001094,0.814139467610257
,,342.77900000001097,0.8141390406387904
,,342.879000000011,0.8141386264224258
,,342.979000000011,0.8141382249611633
,,343.07900000001104,0.8141378362550028
,,343.17900000001106,0.8141374603039443
,,343.2790000000111,0.8141370971079879
,,343.3790000000111,0.8141367466671335
,,343.4790000000111,0.8141364089813812
,,343.57900000001115,0.8141360840507309
,,343.6790000000112,0.8141357718751826
,,343.7790000000112,0.8141354724547364
,,343.8790000000112,0.8141351857893923
,,343.97900000001124,0.8141349118791501
,,344.07900000001126,0.81413465072401
,,344.1790000000113,0.8141344023239719
,,344.2790000000113,0.8141341666790359
,,344.37900000001133,0.814133943789202
,,344.47900000001135,0.8141337336544701
,,344.5790000000114,0.8141335362748402
,,344.6790000000114,0.8141333516503123
,,344.7790000000114,0.8141331797808865
,,344.87900000001144,0.8141330206665628
,,344.97900000001147,0.814132874307341
,,345.0790000000115,0.8141327407032214
,,345.1790000000115,0.8141326198542037
,,345.27900000001154,0.8141325117602881
,,345.37900000001156,0.8141324164214746
,,345.4790000000116,0.8141323338377631
,,345.5790000000116,0.8141322640091536
,,345.6790000000116,0.8141322069356461
,,345.77900000001165,0.8141321626172408
,,345.8790000000117,0.8141321310539374
,,345.9790000000117,0.8141321122457361
,,346.0790000000117,0.8141321061926369
,,346.17900000001174,0.8141321061926369
,,346.27900000001176,0.8141321061926369
,,346.3790000000118,0.8141321061926369
,,346.4790000000118,0.8141321061926369
,,346.57900000001183,0.8141321061926369
,,346.67900000001185,0.8141321061926369
,,346.7790000000119,0.8141321061926369
,,346.8790000000119,0.8141321061926369
,,346.9790000000119,0.8141321061926369
,,347.07900000001194,0.8141321061926369
,,347.17900000001197,0.8141321061926369
,,347.279000000012,0.8141321061926369
,,347.379000000012,0.8141321061926369
,,347.47900000001204,0.8141321061926369
,,347.57900000001206,0.8141321061926369
,,347.6790000000121,0.8141321061926369
,,347.7790000000121,0.8141321061926369
,,347.8790000000121,0.8141321061926369
,,347.97900000001215,0.8141321061926369
,,348.0790000000122,0.8141321061926369
,,348.1790000000122,0.8141321061926369
,,348.2790000000122,0.8141321061926369
,,348.37900000001224,0.8141321061926369
,,348.47900000001226,0.8141321061926369
,,348.5790000000123,0.8141321061926369
,,348.6790000000123,0.8141321061926369
,,348.77900000001233,0.8141321061926369
,,348.87900000001235,0.8141321061926369
,,348.9790000000124,0.8141321061926369
,,349.0790000000124,0.8141321061926369
,,349.1790000000124,0.8141321061926369
,,349.27900000001245,0.8141321061926369
,,349.37900000001247,0.8141321061926369
,,349.4790000000125,0.8141321061926369
,,349.5790000000125,0.8141321061926369
,,349.67900000001254,0.8141321061926369
,,349.77900000001256,0.8141321061926369
,,349.8790000000126,0.8141321061926369
,,349.9790000000126,0.8141321061926369
,,350.0790000000126,0.8141321061926369
,,350.17900000001265,0.8141321061926369
,,350.2790000000127,0.8141321061926369
,,350.3790000000127,0.8141321061926369
,,350.4790000000127,0.8141321061926369
,,350.57900000001274,0.8141321061926369
,,350.67900000001276,0.8141321061926369
,,350.7790000000128,0.8141321061926369
,,350.8790000000128,0.8141321061926369
,,350.97900000001283,0.8141321061926369
,,351.07900000001285,0.8141321061926369
,,351.1790000000129,0.8141321061926369
,,351.2790000000129,0.8141321061926369
,,351.3790000000129,0.8141321061926369
,,351.47900000001295,0.8141321061926369
,,351.57900000001297,0.8141321061926369
,,351.679000000013,0.8141321061926369
,,351.779000000013,0.8141321061926369
,,351.87900000001304,0.8141321061926369
,,351.97900000001306,0.8141321061926369
,,352.0790000000131,0.8141321061926369
