Time,Stress,Derivative,SecondDerivative
126.1989999999985,1.459428901765549,-0.0002727117297835457,
126.2989999999985,1.459401678442909,-0.00027223322640133337,
126.3989999999985,1.459374502970607,-0.00027175472301912106,
126.49899999999849,1.4593473753486432,-0.00027127621963690874,
126.59899999999848,1.4593202955770177,-0.0002707977162546964,
126.69899999999848,1.4592932636557305,-0.0002703192128724841,
126.79899999999847,1.4592662795847815,-0.0002698407094902718,
126.89899999999847,1.4592393433641706,-0.0002693622061080595,
126.99899999999846,1.459212454993898,-0.00026888370272584716,
127.09899999999845,1.4591856144739637,-0.00026840519934363485,
127.19899999999845,1.4591588218043676,-0.00026792669596142253,
127.29899999999844,1.4591320769851097,-0.0002674481925792102,
127.39899999999844,1.45910538001619,-0.0002669696891969979,
127.49899999999843,1.4590787308976085,-0.0002664911858147856,
127.59899999999843,1.4590521296293653,-0.0002660126824325733,
127.69899999999842,1.4590255762114601,-0.00026553417905036096,
127.79899999999841,1.4589990706438933,-0.00026505567566814864,
127.89899999999841,1.4589726129266647,-0.00026457717228593633,
127.9989999999984,1.4589462030597744,-0.000264098668903724,
128.0989999999984,1.4589198410432223,-0.0002636201655215117,
128.1989999999984,1.4588935268770082,-0.0002631416621392994,
128.2989999999984,1.4588672605611326,-0.00026266315875708707,
128.39899999999838,1.458841042095595,-0.00026218465537487475,
128.49899999999838,1.458814871480396,-0.00026170615199266244,
128.59899999999837,1.4587887487155349,-0.0002612276486104501,
128.69899999999836,1.458762673801012,-0.0002607491452282378,
128.79899999999836,1.4587366467368275,-0.0002602706418460255,
128.89899999999835,1.458710667522981,-0.0002597921384638132,
128.99899999999835,1.4586847361594728,-0.00025931363508160086,
129.09899999999834,1.458658852646303,-0.00025883513169938855,
129.19899999999834,1.4586330169834711,-0.00025835662831717623,
129.29899999999833,1.4586072291709777,-0.0002578781249349639,
129.39899999999832,1.4585814892088225,-0.0002573996215527516,
129.49899999999832,1.4585557970970053,-0.0002569211181705393,
129.5989999999983,1.4585301528355266,-0.00025644261478832697,
129.6989999999983,1.458504556424386,-0.00025596411140611466,
129.7989999999983,1.4584790078635836,-0.00025548560802390234,
129.8989999999983,1.4584535071531195,-0.00025500710464169003,
129.9989999999983,1.4584280542929935,-0.0002545286012594777,
130.09899999999828,1.4584026492832058,-0.0002540500978772654,
130.19899999999828,1.4583772921237563,-0.0002535715944950531,
130.29899999999827,1.458351982814645,-0.00025309309111284077,
130.39899999999827,1.458326721355872,-0.00025261458773062845,
130.49899999999826,1.458301507747437,-0.00025213608434841614,
130.59899999999826,1.4582763419893405,-0.0002516575809662038,
130.69899999999825,1.4582512240815821,-0.0002511790775839915,
130.79899999999824,1.458226154024162,-0.0002507005742017792,
130.89899999999824,1.45820113181708,-0.0002502220708195669,
130.99899999999823,1.4581761574603362,-0.00024974356743735456,
131.09899999999823,1.4581512309539306,-0.00024926506405514225,
131.19899999999822,1.4581263522978634,-0.00024878656067292993,
131.29899999999822,1.4581015214921342,-0.0002483080572907176,
131.3989999999982,1.4580767385367435,-0.0002478295539085053,
131.4989999999982,1.4580520034316908,-0.000247351050526293,
131.5989999999982,1.4580273161769763,-0.00024687254714408067,
131.6989999999982,1.4580026767726002,-0.00024639404376186836,
131.7989999999982,1.4579780852185622,-0.00024591554037965604,
131.89899999999818,1.4579535415148626,-0.0002454370369974437,
131.99899999999818,1.457929045661501,-0.0002449585336152314,
132.09899999999817,1.4579045976584777,-0.0002444800302330191,
132.19899999999816,1.4578801975057927,-0.00024400152685080675,
132.29899999999816,1.4578558452034458,-0.0002435230234685944,
132.39899999999815,1.457831540751437,-0.00024304452008638207,
132.49899999999815,1.4578072841497667,-0.00024256601670416973,
132.59899999999814,1.4577830753984344,-0.00024208751332195738,
132.69899999999814,1.4577589144974405,-0.00024160900993974504,
132.79899999999813,1.4577348014467848,-0.0002411305065575327,
132.89899999999813,1.4577107362464672,-0.00024065200317532036,
132.99899999999812,1.457686718896488,-0.00024017349979310802,
133.0989999999981,1.4576627493968468,-0.00023969499641089567,
133.1989999999981,1.457638827747544,-0.00023921649302868333,
133.2989999999981,1.4576149539485794,-0.000238737989646471,
133.3989999999981,1.457591127999953,-0.00023825948626425865,
133.4989999999981,1.4575673499016648,-0.0002377809828820463,
133.59899999999809,1.4575436196537148,-0.00023730247949983396,
133.69899999999808,1.457519937256103,-0.00023682397611762162,
133.79899999999807,1.4574963027088295,-0.00023634547273540928,
133.89899999999807,1.457472716011894,-0.00023586696935319694,
133.99899999999806,1.457449177165297,-0.0002353884659709846,
134.09899999999806,1.4574256861690382,-0.00023490996258877225,
134.19899999999805,1.4574022430231175,-0.0002344314592065599,
134.29899999999805,1.4573788477275351,-0.00023395295582434757,
134.39899999999804,1.4573555002822909,-0.00023347445244213522,
134.49899999999803,1.4573322006873848,-0.00023299594905992288,
134.59899999999803,1.457308948942817,-0.00023251744567771054,
134.69899999999802,1.4572857450485874,-0.0002320389422954982,
134.79899999999802,1.4572625890046962,-0.00023156043891328586,
134.898999999998,1.457239480811143,-0.0002310819355310735,
134.998999999998,1.457216420467928,-0.00023060343214886117,
135.098999999998,1.4571934079750515,-0.00023012492876664883,
135.198999999998,1.457170443332513,-0.0002296464253844365,
135.298999999998,1.4571475265403129,-0.00022916792200222414,
135.39899999999798,1.457124657598451,-0.0002286894186200118,
135.49899999999798,1.457101836506927,-0.00022821091523779946,
135.59899999999797,1.4570790632657415,-0.00022773241185558712,
135.69899999999797,1.4570563378748942,-0.00022725390847337478,
135.79899999999796,1.457033660334385,-0.00022677540509116243,
135.89899999999795,1.4570110306442141,-0.0002262969017089501,
135.99899999999795,1.4569884488043814,-0.00022581839832673775,
136.09899999999794,1.456965914814887,-0.0002253398949445254,
136.19899999999794,1.4569434286757308,-0.00022486139156231306,
136.29899999999793,1.4569209903869127,-0.00022438288818010072,
136.39899999999793,1.456898599948433,-0.00022390438479788838,
136.49899999999792,1.4568762573602914,-0.00022342588141567604,
136.59899999999791,1.4568539626224881,-0.0002229473780334637,
136.6989999999979,1.456831715735023,-0.00022246887465125135,
136.7989999999979,1.456809516697896,-0.000221990371269039,
136.8989999999979,1.4567873655111074,-0.00022151186788682667,
136.9989999999979,1.456765262174657,-0.00022103336450461433,
137.0989999999979,1.4567432066885446,-0.00022055486112240198,
137.19899999999788,1.4567211990527706,-0.00022007635774018964,
137.29899999999787,1.4566992392673348,-0.0002195978543579773,
137.39899999999787,1.4566773273322373,-0.00021911935097576496,
137.49899999999786,1.456655463247478,-0.00021864084759355262,
137.59899999999786,1.4566336470130568,-0.00021816234421134027,
137.69899999999785,1.456611878628974,-0.00021768384082912793,
137.79899999999785,1.4565901580952292,-0.0002172053374469156,
137.89899999999784,1.4565684854118228,-0.00021672683406470325,
137.99899999999784,1.4565468605787546,-0.0002162483306824909,
138.09899999999783,1.4565252835960245,-0.00021576982730027856,
138.19899999999782,1.4565037544636328,-0.00021529132391806622,
138.29899999999782,1.4564822731815792,-0.00021481282053585388,
138.3989999999978,1.4564608397498637,-0.00021433431715364154,
138.4989999999978,1.4564394541684866,-0.0002138558137714292,
138.5989999999978,1.4564181164374477,-0.00021337731038921685,
138.6989999999978,1.456396826556747,-0.0002128988070070045,
138.7989999999978,1.4563755845263846,-0.00021242030362479217,
138.89899999999778,1.4563543903463603,-0.00021194180024257983,
138.99899999999778,1.4563332440166743,-0.00021146329686036748,
139.09899999999777,1.4563121455373265,-0.00021098479347815514,
139.19899999999777,1.4562910949083168,-0.0002105062900959428,
139.29899999999776,1.4562700921296454,-0.00021002778671373046,
139.39899999999776,1.4562491372013122,-0.00020954928333151811,
139.49899999999775,1.4562282301233174,-0.00020907077994930577,
139.59899999999774,1.4562073708956607,-0.00020859227656709343,
139.69899999999774,1.456186559518342,-0.0002081137731848811,
139.79899999999773,1.4561657959913619,-0.00020763526980266875,
139.89899999999773,1.4561450803147198,-0.0002071567664204564,
139.99899999999772,1.456124412488416,-0.00020667826303824406,
140.09899999999772,1.4561037925124505,-0.00020619975965603172,
140.1989999999977,1.456083220386823,-0.00020572125627381938,
140.2989999999977,1.456062696111534,-0.00020524275289160703,
140.3989999999977,1.456042219686583,-0.0002047642495093947,
140.4989999999977,1.4560217911119702,-0.00020428574612718235,
140.5989999999977,1.4560014103876957,-0.00020380724274497,
140.69899999999768,1.4559810775137594,-0.00020332873936275767,
140.79899999999768,1.4559607924901614,-0.00020285023598054532,
140.89899999999767,1.4559405553169016,-0.00020237173259833298,
140.99899999999766,1.45592036599398,-0.00020189322921612064,
141.09899999999766,1.4559002245213966,-0.0002014147258339083,
141.19899999999765,1.4558801308991514,-0.00020093622245169595,
141.29899999999765,1.4558600851272445,-0.0002004577190694836,
141.39899999999764,1.4558400872056758,-0.00019997921568727127,
141.49899999999764,1.4558201371344452,-0.00019950071230505893,
141.59899999999763,1.455800234913553,-0.00019902220892284659,
141.69899999999762,1.455780380542999,-0.00019854370554063424,
141.79899999999762,1.455760574022783,-0.0001980652021584219,
141.8989999999976,1.4557408153529054,-0.00019758669877620956,
141.9989999999976,1.455721104533366,-0.00019710819539399722,
142.0989999999976,1.455701441564165,-0.00019662969201178487,
142.1989999999976,1.455681826445302,-0.00019615118862957253,
142.2989999999976,1.4556622591767772,-0.0001956726852473602,
142.39899999999759,1.4556427397585907,-0.00019519418186514785,
142.49899999999758,1.4556232681907424,-0.0001947156784829355,
142.59899999999757,1.4556038444732322,-0.00019423717510072316,
142.69899999999757,1.4555844686060604,-0.00019375867171851082,
142.79899999999756,1.4555651405892267,-0.00019328016833629848,
142.89899999999756,1.4555458604227314,-0.00019280166495408614,
142.99899999999755,1.4555266281065742,-0.0001923231615718738,
143.09899999999755,1.4555074436407551,-0.00019184465818966145,
143.19899999999754,1.4554883070252744,-0.0001913661548074491,
143.29899999999753,1.4554692182601319,-0.00019088765142523677,
143.39899999999753,1.4554501773453277,-0.00019040914804302443,
143.49899999999752,1.4554311842808616,-0.00018993064466081208,
143.59899999999752,1.4554122390667337,-0.00018945214127859974,
143.6989999999975,1.455393341702944,-0.0001889736378963874,
143.7989999999975,1.4553744921894927,-0.00018849513451417506,
143.8989999999975,1.4553556905263794,-0.00018801663113196272,
143.9989999999975,1.4553369367136044,-0.00018753812774975037,
144.0989999999975,1.4553182307511676,-0.00018705962436753803,
144.19899999999748,1.4552995726390692,-0.0001865811209853257,
144.29899999999748,1.4552809623773089,-0.00018610261760311335,
144.39899999999747,1.4552623999658867,-0.000185624114220901,
144.49899999999747,1.4552438854048029,-0.00018514561083868866,
144.59899999999746,1.4552254186940572,-0.00018466710745647632,
144.69899999999745,1.4552069998336499,-0.00018418860407426398,
144.79899999999745,1.4551886288235807,-0.00018371010069205164,
144.89899999999744,1.4551703056638496,-0.0001832315973098393,
144.99899999999744,1.455152030354457,-0.00018275309392762695,
145.09899999999743,1.4551338028954024,-0.0001822745905454146,
145.19899999999743,1.455115623286686,-0.00018179608716320227,
145.29899999999742,1.455097491528308,-0.00018131758378098992,
145.39899999999741,1.455079407620268,-0.00018083908039877758,
145.4989999999974,1.4550613715625664,-0.00018036057701656524,
145.5989999999974,1.455043383355203,-0.0001798820736343529,
145.6989999999974,1.4550254429981777,-0.00017940357025214056,
145.7989999999974,1.4550075504914908,-0.0001789250668699282,
145.8989999999974,1.454989705835142,-0.00017844656348771587,
145.99899999999738,1.4549719090291315,-0.00017796806010550353,
146.09899999999737,1.4549541600734592,-0.0001774895567232912,
146.19899999999737,1.454936458968125,-0.00017701105334107884,
146.29899999999736,1.4549188057131293,-0.0001765325499588665,
146.39899999999736,1.4549012003084716,-0.00017605404657665416,
146.49899999999735,1.454883642754152,-0.00017557554319444182,
